gene,score
ENSG00000154133,0.0002679853785505715
ENSG00000122679,0.0002661105117534449
ENSG00000162444,0.00026474946167315413
ENSG00000163220,0.00026272826000561827
ENSG00000185479,0.0002606366669772776
ENSG00000166592,0.000258219410029035
ENSG00000165507,0.0002520003602424666
ENSG00000157766,0.00025121665899464955
ENSG00000140379,0.00025101778630718524
ENSG00000179776,0.0002503636631007962
ENSG00000213088,0.0002483135974372694
ENSG00000148942,0.00024427941820312076
ENSG00000110195,0.00024426147695063194
ENSG00000266402,0.00024407724111097037
ENSG00000162692,0.00024233074783816901
ENSG00000102109,0.00024205842006719397
ENSG00000129824,0.00024085207320239464
ENSG00000106809,0.00024024650741016348
ENSG00000166920,0.00023826892870578911
ENSG00000164120,0.00023729152224527062
ENSG00000156738,0.00023706066596085445
ENSG00000107159,0.0002348251838635341
ENSG00000049540,0.00023197261993391485
ENSG00000171476,0.00022962355398765526
ENSG00000122641,0.0002280878039354124
ENSG00000177575,0.00022689577778469224
ENSG00000176919,0.0002259238024258645
ENSG00000210082,0.00022356074972921833
ENSG00000171560,0.00022175795789698723
ENSG00000167641,0.00022150135612425967
ENSG00000197614,0.00022133064638522103
ENSG00000234741,0.00022029827384584564
ENSG00000038945,0.00021932187282795726
ENSG00000115523,0.00021927847425132058
ENSG00000102243,0.00021779508163728508
ENSG00000145692,0.00021665557031703945
ENSG00000186827,0.00021529303710140628
ENSG00000173267,0.00021389358974657484
ENSG00000242574,0.00021217996921872893
ENSG00000154277,0.0002113946948276851
ENSG00000108691,0.00020854911231735766
ENSG00000211459,0.000206899891247673
ENSG00000211653,0.00020593083286142057
ENSG00000211660,0.00020242665114519363
ENSG00000278196,0.0002015265525408225
ENSG00000110079,0.00019934056993103496
ENSG00000163563,0.00019890278696445428
ENSG00000131055,0.00019837771769869137
ENSG00000198542,0.00019820902293551815
ENSG00000182578,0.00019503178231364295
ENSG00000105141,0.00019425945586498794
ENSG00000188820,0.00019385345542671627
ENSG00000143297,0.00019348845039696814
ENSG00000246228,0.00019292176819397862
ENSG00000172215,0.00019258885281642706
ENSG00000004776,0.00019170936608458328
ENSG00000130427,0.0001889439482857207
ENSG00000163687,0.0001884323979631796
ENSG00000150337,0.00018692659488367627
ENSG00000145287,0.0001855244279801838
ENSG00000095970,0.0001825165275305052
ENSG00000154269,0.00018228733033225853
ENSG00000175061,0.00018036458855746275
ENSG00000134539,0.00017847005742710595
ENSG00000178776,0.00017707644425214654
ENSG00000107317,0.00017639847344108923
ENSG00000089012,0.00017537732816095826
ENSG00000134339,0.0001752644287960225
ENSG00000124875,0.00017337574354991614
ENSG00000124491,0.00017270773885093177
