ensg,symbol,HVG_rank,HVG_normrank,HVG_normscore,DE_Immune_rank,DE_Immune_normrank,DE_Immune_normscore,DE_Malignant_rank,DE_Malignant_normrank,DE_Malignant_normscore,SpaPROS_rank,SpaPROS_normrank,SpaPROS_normscore,scGeneFit_rank,scGeneFit_normrank,scGeneFit_normscore,RF_celltype_rank,RF_celltype_normrank,RF_celltype_normscore,RF_malignant_rank,RF_malignant_normrank,RF_malignant_normscore,n_methods,mean_normrank,mean_normscore,aggregate_score
ENSG00000175155,ENSG00000175155,,,,2396.0,0.4748958561718921,0.0033505794542340113,,,,,,,,,,,,,,,,1,0.4748958561718921,0.0033505794542340113,2.4782464356261262
ENSG00000174197,ENSG00000174197,,,,,,,6859.0,0.40935319955214877,0.06878869516745306,,,,,,,,,,,,,1,0.40935319955214877,0.06878869516745306,2.478141894719602
ENSG00000171204,ENSG00000171204,,,,,,,6860.0,0.4092670743260701,0.06877588356414517,,,,,,,,,,,,,1,0.4092670743260701,0.06877588356414517,2.478042957890215
ENSG00000099942,ENSG00000099942,,,,,,,6861.0,0.40918094909999136,0.06876180712102023,,,,,,,,,,,,,1,0.40918094909999136,0.06876180712102023,2.4779427562210117
ENSG00000064199,ENSG00000064199,,,,,,,6864.0,0.4089225734217552,0.06867669564171994,,,,,,,,,,,,,1,0.4089225734217552,0.06867669564171994,2.4775992690634747
ENSG00000188033,ENSG00000188033,,,,2515.0,0.4488050866038149,0.028743846309319053,,,,,,,,,,,,,,,,1,0.4488050866038149,0.028743846309319053,2.477548932913134
ENSG00000198712,ENSG00000198712,,,,,,,6865.0,0.40883644819567655,0.06866006231810469,,,,,,,,,,,,,1,0.40883644819567655,0.06866006231810469,2.4774965105137814
ENSG00000108784,ENSG00000108784,,,,,,,6867.0,0.40866419774351903,0.06861952397529532,,,,,,,,,,,,,1,0.40866419774351903,0.06861952397529532,2.4772837217188144
ENSG00000185829,ENSG00000185829,,,,,,,6868.0,0.4085780725174404,0.06861318617578206,,,,,,,,,,,,,1,0.4085780725174404,0.06861318617578206,2.4771912586932223
ENSG00000099219,ENSG00000099219,,,,,,,6871.0,0.4083196968392042,0.06853671550182673,,,,,,,,,,,,,1,0.4083196968392042,0.06853671550182673,2.476856412341031
ENSG00000130517,ENSG00000130517,,,,,,,6872.0,0.40823357161312546,0.06852706826479942,,,,,,,,,,,,,1,0.40823357161312546,0.06852706826479942,2.476760639877925
ENSG00000253293,ENSG00000253293,,,,,,,6873.0,0.4081474463870468,0.06851694954626324,,,,,,,,,,,,,1,0.4081474463870468,0.06851694954626324,2.47666439593331
ENSG00000001460,ENSG00000001460,,,,,,,6874.0,0.40806132116096805,0.06849119940231811,,,,,,,,,,,,,1,0.40806132116096805,0.06849119940231811,2.476552520563286
ENSG00000005249,ENSG00000005249,,,,,,,6875.0,0.4079751959348893,0.06848529681650534,,,,,,,,,,,,,1,0.4079751959348893,0.06848529681650534,2.4764604927513947
ENSG00000232859,ENSG00000232859,,,,,,,6877.0,0.4078029454827319,0.06842524639279109,,,,,,,,,,,,,1,0.4078029454827319,0.06842524639279109,2.476228191875523
ENSG00000134897,ENSG00000134897,,,,,,,6878.0,0.4077168202566531,0.06840225260228233,,,,,,,,,,,,,1,0.4077168202566531,0.06840225260228233,2.4761190728589355
ENSG00000165271,ENSG00000165271,,,,,,,6880.0,0.4075445698044957,0.06838112660390483,,,,,,,,,,,,,1,0.4075445698044957,0.06838112660390483,2.4759256964084004
ENSG00000165689,ENSG00000165689,,,,,,,6883.0,0.40728619412625955,0.06833680734207252,,,,,,,,,,,,,1,0.40728619412625955,0.06833680734207252,2.4756230014683323
ENSG00000148840,ENSG00000148840,,,,,,,6884.0,0.4072000689001809,0.0683166605745211,,,,,,,,,,,,,1,0.4072000689001809,0.0683166605745211,2.4755167294747022
ENSG00000075643,ENSG00000075643,,,,,,,6886.0,0.4070278184480234,0.06828244189732079,,,,,,,,,,,,,1,0.4070278184480234,0.06828244189732079,2.4753102603453443
ENSG00000133422,ENSG00000133422,,,,,,,6887.0,0.40694169322194473,0.06826886867003704,,,,,,,,,,,,,1,0.40694169322194473,0.06826886867003704,2.4752105618919815
ENSG00000196981,ENSG00000196981,,,,,,,6888.0,0.406855567995866,0.06825265695969412,,,,,,,,,,,,,1,0.406855567995866,0.06825265695969412,2.47510822495556
ENSG00000113971,ENSG00000113971,,,,,,,6890.0,0.40668331754370857,0.06823559295585443,,,,,,,,,,,,,1,0.40668331754370857,0.06823559295585443,2.474918910499563
ENSG00000145715,ENSG00000145715,,,,,,,6891.0,0.4065971923176298,0.06821965325407434,,,,,,,,,,,,,1,0.4065971923176298,0.06821965325407434,2.4748168455717043
ENSG00000130768,ENSG00000130768,,,,,,,6892.0,0.40651106709155116,0.06820884544717905,,,,,,,,,,,,,1,0.40651106709155116,0.06820884544717905,2.4747199125387302
ENSG00000160055,ENSG00000160055,,,,,,,6894.0,0.40633881663939364,0.06816060019509035,,,,,,,,,,,,,1,0.40633881663939364,0.06816060019509035,2.474499416834484
ENSG00000254901,ENSG00000254901,,,,,,,6898.0,0.4059943157350788,0.06811366058410305,,,,,,,,,,,,,1,0.4059943157350788,0.06811366058410305,2.4741079763191816
ENSG00000142751,ENSG00000142751,,,,,,,6901.0,0.40573594005684266,0.06808024886563906,,,,,,,,,,,,,1,0.40573594005684266,0.06808024886563906,2.4738161889224815
ENSG00000262919,ENSG00000262919,,,,,,,6903.0,0.40556368960468525,0.06800987118349047,,,,,,,,,,,,,1,0.40556368960468525,0.06800987118349047,2.473573560788176
ENSG00000171962,ENSG00000171962,,,,,,,6904.0,0.4054775643786065,0.06798011344672009,,,,,,,,,,,,,1,0.4054775643786065,0.06798011344672009,2.4734576778253263
ENSG00000160193,ENSG00000160193,,,,,,,6905.0,0.40539143915252773,0.06796240568928176,,,,,,,,,,,,,1,0.40539143915252773,0.06796240568928176,2.4733538448418093
ENSG00000138231,ENSG00000138231,,,,,,,6906.0,0.4053053139264491,0.06796206114510221,,,,,,,,,,,,,1,0.4053053139264491,0.06796206114510221,2.4732673750715515
ENSG00000158109,ENSG00000158109,,,,,,,6908.0,0.40513306347429157,0.06791122727819085,,,,,,,,,,,,,1,0.40513306347429157,0.06791122727819085,2.4730442907524828
ENSG00000146757,ENSG00000146757,,,,,,,6911.0,0.4048746877960555,0.06787966975142994,,,,,,,,,,,,,1,0.4048746877960555,0.06787966975142994,2.4727543575474855
ENSG00000104129,ENSG00000104129,,,,,,,6914.0,0.40461631211781934,0.06783053593803608,,,,,,,,,,,,,1,0.40461631211781934,0.06783053593803608,2.4724468480558555
ENSG00000100056,ENSG00000100056,,,,,,,6915.0,0.4045301868917406,0.06782776145069551,,,,,,,,,,,,,1,0.4045301868917406,0.06782776145069551,2.4723579483424363
ENSG00000048052,ENSG00000048052,,,,2537.0,0.4439815829861873,0.028367526575537042,,,,,,,,,,,,,,,,1,0.4439815829861873,0.028367526575537042,2.4723491095617245
ENSG00000166169,ENSG00000166169,,,,,,,6916.0,0.4044440616656618,0.06782310103731952,,,,,,,,,,,,,1,0.4044440616656618,0.06782310103731952,2.4722671627029813
ENSG00000105383,ENSG00000105383,,,,2578.0,0.43499232624424466,0.037223438926697876,,,,,,,,,,,,,,,,1,0.43499232624424466,0.037223438926697876,2.4722157651709424
ENSG00000180730,ENSG00000180730,,,,,,,6917.0,0.4043579364395832,0.06777437523676985,,,,,,,,,,,,,1,0.4043579364395832,0.06777437523676985,2.472132311676353
ENSG00000175471,ENSG00000175471,,,,2967.0,0.3497040122780092,0.1220517008087871,,,,,,,,,,,,,,,,1,0.3497040122780092,0.1220517008087871,2.471755713086796
ENSG00000235194,ENSG00000235194,,,,,,,6920.0,0.404099560761347,0.06765132762991097,,,,,,,,,,,,,1,0.404099560761347,0.06765132762991097,2.471750888391258
ENSG00000144736,ENSG00000144736,,,,,,,6921.0,0.40401343553526825,0.06761465180869336,,,,,,,,,,,,,1,0.40401343553526825,0.06761465180869336,2.4716280873439618
ENSG00000185722,ENSG00000185722,,,,,,,6923.0,0.40384118508311084,0.06760627394495912,,,,,,,,,,,,,1,0.40384118508311084,0.06760627394495912,2.47144745902807
ENSG00000134757,ENSG00000134757,,,,,,,6924.0,0.4037550598570321,0.06759665390878807,,,,,,,,,,,,,1,0.4037550598570321,0.06759665390878807,2.47135171376582
ENSG00000151725,ENSG00000151725,,,,,,,6925.0,0.40366893463095344,0.0675895091505385,,,,,,,,,,,,,1,0.40366893463095344,0.0675895091505385,2.471258443781492
ENSG00000106692,ENSG00000106692,,,,,,,6926.0,0.4035828094048747,0.06757541910698543,,,,,,,,,,,,,1,0.4035828094048747,0.06757541910698543,2.47115822851186
ENSG00000087299,ENSG00000087299,,,,,,,6927.0,0.4034966841787959,0.06757262648574068,,,,,,,,,,,,,1,0.4034966841787959,0.06757262648574068,2.4710693106645367
ENSG00000173898,ENSG00000173898,,,,,,,6928.0,0.40341055895271727,0.06753231481673364,,,,,,,,,,,,,1,0.40341055895271727,0.06753231481673364,2.4709428737694505
ENSG00000168813,ENSG00000168813,,,,,,,6929.0,0.4033244337266385,0.06752965819977029,,,,,,,,,,,,,1,0.4033244337266385,0.06752965819977029,2.470854091926409
ENSG00000167566,ENSG00000167566,,,,,,,6931.0,0.4031521832744811,0.06749100578299634,,,,,,,,,,,,,1,0.4031521832744811,0.06749100578299634,2.4706431890574776
ENSG00000104883,ENSG00000104883,,,,,,,6933.0,0.4029799328223237,0.06741733679723787,,,,,,,,,,,,,1,0.4029799328223237,0.06741733679723787,2.4703972696195615
ENSG00000152219,ENSG00000152219,,,,,,,6934.0,0.40289380759624493,0.06739416166768725,,,,,,,,,,,,,1,0.40289380759624493,0.06739416166768725,2.470287969263932
ENSG00000197943,ENSG00000197943,,,,2756.0,0.39596579697434775,0.07427073508316846,,,,,,,,,,,,,,,,1,0.39596579697434775,0.07427073508316846,2.470236532057516
ENSG00000083290,ENSG00000083290,,,,,,,6935.0,0.4028076823701662,0.06737715206556011,,,,,,,,,,,,,1,0.4028076823701662,0.06737715206556011,2.4701848344357265
ENSG00000148153,ENSG00000148153,,,,,,,6937.0,0.40263543191800877,0.06734325073168308,,,,,,,,,,,,,1,0.40263543191800877,0.06734325073168308,2.469978682649692
ENSG00000135587,ENSG00000135587,,,,,,,6938.0,0.4025493066919301,0.06734207202791094,,,,,,,,,,,,,1,0.4025493066919301,0.06734207202791094,2.469891378719841
ENSG00000184381,ENSG00000184381,,,,,,,6939.0,0.40246318146585136,0.06733755668576845,,,,,,,,,,,,,1,0.40246318146585136,0.06733755668576845,2.4698007381516196
ENSG00000005882,ENSG00000005882,,,,,,,6942.0,0.4022048057876152,0.06726478532826721,,,,,,,,,,,,,1,0.4022048057876152,0.06726478532826721,2.469469591115882
ENSG00000263072,ENSG00000263072,,,,,,,6943.0,0.40211868056153643,0.06724990645988203,,,,,,,,,,,,,1,0.40211868056153643,0.06724990645988203,2.469368587021419
ENSG00000150867,ENSG00000150867,,,,2550.0,0.4411313308484981,0.028218688647225734,,,,,,,,,,,,,,,,1,0.4411313308484981,0.028218688647225734,2.469350019495724
ENSG00000111859,ENSG00000111859,,,,,,,6944.0,0.4020325553354578,0.06723773861017275,,,,,,,,,,,,,1,0.4020325553354578,0.06723773861017275,2.4692702939456304
ENSG00000213516,ENSG00000213516,,,,,,,6945.0,0.401946430109379,0.06723326860279072,,,,,,,,,,,,,1,0.401946430109379,0.06723326860279072,2.4691796987121695
ENSG00000118620,ENSG00000118620,,,,2551.0,0.4409120806840605,0.028204200025241367,,,,,,,,,,,,,,,,1,0.4409120806840605,0.028204200025241367,2.4691162807093017
ENSG00000106635,ENSG00000106635,,,,2440.0,0.46524884893663665,0.0038369410964795153,,,,,,,,,,,,,,,,1,0.46524884893663665,0.0038369410964795153,2.469085790033116
ENSG00000064652,ENSG00000064652,,,,,,,6947.0,0.4017741796572216,0.06719482472591491,,,,,,,,,,,,,1,0.4017741796572216,0.06719482472591491,2.4689690043831365
ENSG00000153902,ENSG00000153902,,,,,,,6950.0,0.40151580397898545,0.0671514756279566,,,,,,,,,,,,,1,0.40151580397898545,0.0671514756279566,2.468667279606942
ENSG00000102967,ENSG00000102967,,,,,,,6952.0,0.40134355352682805,0.06712747540576551,,,,,,,,,,,,,1,0.40134355352682805,0.06712747540576551,2.4684710289325937
ENSG00000154370,ENSG00000154370,,,,,,,6953.0,0.4012574283007493,0.06711533022343646,,,,,,,,,,,,,1,0.4012574283007493,0.06711533022343646,2.4683727585241857
ENSG00000169288,ENSG00000169288,,,,,,,6954.0,0.4011713030746705,0.06700621398846902,,,,,,,,,,,,,1,0.4011713030746705,0.06700621398846902,2.4681775170631393
ENSG00000065911,ENSG00000065911,,,,,,,6957.0,0.40091292739643447,0.06696794238368299,,,,,,,,,,,,,1,0.40091292739643447,0.06696794238368299,2.4678808697801173
ENSG00000185947,ENSG00000185947,,,,2753.0,0.3966235474676606,0.07112812184895767,,,,,,,,,,,,,,,,1,0.3966235474676606,0.07112812184895767,2.467751669316618
ENSG00000205084,ENSG00000205084,,,,,,,6961.0,0.40056842649211954,0.06692840140560387,,,,,,,,,,,,,1,0.40056842649211954,0.06692840140560387,2.4674968278977234
ENSG00000082516,ENSG00000082516,,,,,,,6962.0,0.4004823012660408,0.06692737684001733,,,,,,,,,,,,,1,0.4004823012660408,0.06692737684001733,2.467409678106058
ENSG00000167536,ENSG00000167536,,,,,,,6964.0,0.4003100508138834,0.06692044968861802,,,,,,,,,,,,,1,0.4003100508138834,0.06692044968861802,2.4672305005025015
ENSG00000143036,ENSG00000143036,,,,,,,6965.0,0.4002239255878046,0.06692001447491754,,,,,,,,,,,,,1,0.4002239255878046,0.06692001447491754,2.467143940062722
ENSG00000175054,ENSG00000175054,,,,,,,6966.0,0.40013780036172597,0.06689016606862622,,,,,,,,,,,,,1,0.40013780036172597,0.06689016606862622,2.4670279664303525
ENSG00000124151,ENSG00000124151,,,,2697.0,0.40890155667616745,0.05801499688780029,,,,,,,,,,,,,,,,1,0.40890155667616745,0.05801499688780029,2.466916553563968
ENSG00000106688,ENSG00000106688,,,,,,,6967.0,0.4000516751356472,0.06682971669901984,,,,,,,,,,,,,1,0.4000516751356472,0.06682971669901984,2.4668813918346673
ENSG00000076944,ENSG00000076944,,,,2705.0,0.4071475553606665,0.05970071766167626,,,,,,,,,,,,,,,,1,0.4071475553606665,0.05970071766167626,2.4668482730223427
ENSG00000131584,ENSG00000131584,,,,,,,6969.0,0.3998794246834898,0.06675851392423075,,,,,,,,,,,,,1,0.3998794246834898,0.06675851392423075,2.4666379386077204
ENSG00000198556,ENSG00000198556,,,,,,,6970.0,0.39979329945741104,0.06673814954982908,,,,,,,,,,,,,1,0.39979329945741104,0.06673814954982908,2.46653144900724
ENSG00000160949,ENSG00000160949,,,,,,,6971.0,0.3997071742313324,0.06670255269591059,,,,,,,,,,,,,1,0.3997071742313324,0.06670255269591059,2.466409726927243
ENSG00000138131,ENSG00000138131,,,,,,,6972.0,0.39962104900525364,0.06666112579179606,,,,,,,,,,,,,1,0.39962104900525364,0.06666112579179606,2.46628217479705
ENSG00000133433,ENSG00000133433,,,,,,,6973.0,0.3995349237791749,0.06665997428888021,,,,,,,,,,,,,1,0.3995349237791749,0.06665997428888021,2.4661948980680553
ENSG00000163214,ENSG00000163214,,,,,,,6974.0,0.39944879855309623,0.06665865958082667,,,,,,,,,,,,,1,0.39944879855309623,0.06665865958082667,2.466107458133923
ENSG00000121579,ENSG00000121579,,,,,,,6975.0,0.39936267332701747,0.0666554770806419,,,,,,,,,,,,,1,0.39936267332701747,0.0666554770806419,2.4660181504076593
ENSG00000156599,ENSG00000156599,,,,,,,6976.0,0.3992765481009387,0.0666343510822644,,,,,,,,,,,,,1,0.3992765481009387,0.0666343510822644,2.465910899183203
ENSG00000115524,ENSG00000115524,,,,,,,6977.0,0.39919042287486006,0.0666279407471344,,,,,,,,,,,,,1,0.39919042287486006,0.0666279407471344,2.4658183636219944
ENSG00000103460,ENSG00000103460,,,,,,,6978.0,0.3991042976487813,0.06661112155100123,,,,,,,,,,,,,1,0.3991042976487813,0.06661112155100123,2.4657154191997828
ENSG00000143502,ENSG00000143502,,,,,,,6979.0,0.39901817242270265,0.06660858280441509,,,,,,,,,,,,,1,0.39901817242270265,0.06660858280441509,2.4656267552271176
ENSG00000103811,ENSG00000103811,,,,,,,6980.0,0.3989320471966239,0.06660629793248757,,,,,,,,,,,,,1,0.3989320471966239,0.06660629793248757,2.4655383451291115
ENSG00000049883,ENSG00000049883,,,,,,,6981.0,0.39884592197054514,0.06658229771029647,,,,,,,,,,,,,1,0.39884592197054514,0.06658229771029647,2.4654282196808412
ENSG00000138030,ENSG00000138030,,,,,,,6985.0,0.3985014210662303,0.06654313754420528,,,,,,,,,,,,,1,0.3985014210662303,0.06654313754420528,2.4650445586104355
ENSG00000205517,ENSG00000205517,,,,,,,6986.0,0.39841529584015156,0.06653556663920733,,,,,,,,,,,,,1,0.39841529584015156,0.06653556663920733,2.4649508624793586
ENSG00000168769,ENSG00000168769,,,,2810.0,0.38412628809471605,0.08071964034059106,,,,,,,,,,,,,,,,1,0.38412628809471605,0.08071964034059106,2.4648459284353073
ENSG00000167653,ENSG00000167653,,,,,,,6988.0,0.39824304538799415,0.06650664759550559,,,,,,,,,,,,,1,0.39824304538799415,0.06650664759550559,2.4647496929834998
ENSG00000160991,ENSG00000160991,,,,2763.0,0.39443104582328437,0.07027123533628563,,,,,,,,,,,,,,,,1,0.39443104582328437,0.07027123533628563,2.46470228115957
ENSG00000106524,ENSG00000106524,,,,,,,6989.0,0.3981569201619154,0.06650254479968334,,,,,,,,,,,,,1,0.3981569201619154,0.06650254479968334,2.4646594649615987
ENSG00000095397,ENSG00000095397,,,,,,,6990.0,0.39807079493583675,0.06646848932762073,,,,,,,,,,,,,1,0.39807079493583675,0.06646848932762073,2.4645392842634575
ENSG00000242498,ENSG00000242498,,,,,,,6992.0,0.39789854448367923,0.06637593388065179,,,,,,,,,,,,,1,0.39789854448367923,0.06637593388065179,2.464274478364331
ENSG00000151292,ENSG00000151292,,,,,,,6993.0,0.3978124192576006,0.06637482771249639,,,,,,,,,,,,,1,0.3978124192576006,0.06637482771249639,2.464187246970097
ENSG00000068028,ENSG00000068028,,,,2445.0,0.46415259811444853,0.0,,,,,,,,,,,,,,,,1,0.46415259811444853,0.0,2.4641525981144485
ENSG00000095713,ENSG00000095713,,,,,,,6994.0,0.3977262940315218,0.06637387568252659,,,,,,,,,,,,,1,0.3977262940315218,0.06637387568252659,2.4641001697140483
ENSG00000119636,ENSG00000119636,,,,,,,6995.0,0.39764016880544306,0.06636329001595762,,,,,,,,,,,,,1,0.39764016880544306,0.06636329001595762,2.4640034588214004
ENSG00000174840,ENSG00000174840,,,,,,,6996.0,0.3975540435793644,0.06631599226036265,,,,,,,,,,,,,1,0.3975540435793644,0.06631599226036265,2.463870035839727
ENSG00000166167,ENSG00000166167,,,,,,,6997.0,0.39746791835328565,0.06630376094198871,,,,,,,,,,,,,1,0.39746791835328565,0.06630376094198871,2.463771679295274
ENSG00000204271,ENSG00000204271,,,,,,,7000.0,0.3972095426750495,0.06619065071462414,,,,,,,,,,,,,1,0.3972095426750495,0.06619065071462414,2.4634001933896736
ENSG00000070831,ENSG00000070831,,,,,,,7001.0,0.39712341744897084,0.0661524063106944,,,,,,,,,,,,,1,0.39712341744897084,0.0661524063106944,2.4632758237596653
ENSG00000116273,ENSG00000116273,,,,,,,7002.0,0.3970372922228921,0.06615029371085664,,,,,,,,,,,,,1,0.3970372922228921,0.06615029371085664,2.4631875859337486
ENSG00000188266,ENSG00000188266,,,,,,,7003.0,0.3969511669968133,0.06614450899542108,,,,,,,,,,,,,1,0.3969511669968133,0.06614450899542108,2.4630956759922342
ENSG00000250903,ENSG00000250903,,,,,,,7004.0,0.3968650417707347,0.06612747219243768,,,,,,,,,,,,,1,0.3968650417707347,0.06612747219243768,2.4629925139631723
ENSG00000125834,ENSG00000125834,,,,,,,7005.0,0.3967789165446559,0.06611678225591962,,,,,,,,,,,,,1,0.3967789165446559,0.06611678225591962,2.4628956988005757
ENSG00000165572,ENSG00000165572,,,,,,,7009.0,0.3964344156403411,0.06610203939181583,,,,,,,,,,,,,1,0.3964344156403411,0.06610203939181583,2.462536455032157
ENSG00000127418,ENSG00000127418,,,,,,,7012.0,0.39617603996210493,0.06603153477233793,,,,,,,,,,,,,1,0.39617603996210493,0.06603153477233793,2.462207574734443
ENSG00000178974,ENSG00000178974,,,,2602.0,0.4297303222977418,0.03228445708151593,,,,,,,,,,,,,,,,1,0.4297303222977418,0.03228445708151593,2.4620147793792575
ENSG00000089050,ENSG00000089050,,,,,,,7018.0,0.3956592886056326,0.06590348220792354,,,,,,,,,,,,,1,0.3956592886056326,0.06590348220792354,2.461562770813556
ENSG00000154781,ENSG00000154781,,,,,,,7021.0,0.39540091292739643,0.06586298013292254,,,,,,,,,,,,,1,0.39540091292739643,0.06586298013292254,2.461263893060319
ENSG00000008311,ENSG00000008311,,,,,,,7022.0,0.39531478770131767,0.06583645929804947,,,,,,,,,,,,,1,0.39531478770131767,0.06583645929804947,2.461151246999367
ENSG00000180155,ENSG00000180155,,,,,,,7023.0,0.395228662475239,0.06575797122725338,,,,,,,,,,,,,1,0.395228662475239,0.06575797122725338,2.4609866337024924
ENSG00000145592,ENSG00000145592,,,,,,,7024.0,0.39514253724916026,0.06575709626637635,,,,,,,,,,,,,1,0.39514253724916026,0.06575709626637635,2.4608996335155364
ENSG00000144647,ENSG00000144647,,,,,,,7025.0,0.3950564120230816,0.06568933893338275,,,,,,,,,,,,,1,0.3950564120230816,0.06568933893338275,2.4607457509564643
ENSG00000168003,ENSG00000168003,,,,,,,7026.0,0.39497028679700286,0.06568052585594802,,,,,,,,,,,,,1,0.39497028679700286,0.06568052585594802,2.460650812652951
ENSG00000165801,ENSG00000165801,,,,,,,7027.0,0.3948841615709241,0.06565697898136158,,,,,,,,,,,,,1,0.3948841615709241,0.06565697898136158,2.4605411405522855
ENSG00000133250,ENSG00000133250,,,,,,,7028.0,0.39479803634484545,0.06563970643762375,,,,,,,,,,,,,1,0.39479803634484545,0.06563970643762375,2.4604377427824695
ENSG00000165671,ENSG00000165671,,,,,,,7029.0,0.3947119111187667,0.06563879067546231,,,,,,,,,,,,,1,0.3947119111187667,0.06563879067546231,2.460350701794229
ENSG00000090432,ENSG00000090432,,,,,,,7030.0,0.39462578589268793,0.0656360796567864,,,,,,,,,,,,,1,0.39462578589268793,0.0656360796567864,2.4602618655494743
ENSG00000146587,ENSG00000146587,,,,,,,7031.0,0.3945396606666093,0.06562227975570033,,,,,,,,,,,,,1,0.3945396606666093,0.06562227975570033,2.4601619404223096
ENSG00000292358,ENSG00000292358,,,,,,,7033.0,0.39436741021445176,0.06556289121948887,,,,,,,,,,,,,1,0.39436741021445176,0.06556289121948887,2.4599303014339404
ENSG00000134955,ENSG00000134955,,,,2592.0,0.431922823942118,0.02745185327682311,,,,,,,,,,,,,,,,1,0.431922823942118,0.02745185327682311,2.4593746772189413
ENSG00000104356,ENSG00000104356,,,,,,,7039.0,0.39385065885797954,0.06548423541007906,,,,,,,,,,,,,1,0.39385065885797954,0.06548423541007906,2.4593348942680584
ENSG00000076242,ENSG00000076242,,,,,,,7040.0,0.3937645336319008,0.06543892785046856,,,,,,,,,,,,,1,0.3937645336319008,0.06543892785046856,2.4592034614823692
ENSG00000153113,ENSG00000153113,,,,,,,7042.0,0.3935922831797434,0.06539708386655775,,,,,,,,,,,,,1,0.3935922831797434,0.06539708386655775,2.4589893670463012
ENSG00000157869,ENSG00000157869,,,,,,,7043.0,0.3935061579536646,0.06539459045473209,,,,,,,,,,,,,1,0.3935061579536646,0.06539459045473209,2.458900748408397
ENSG00000148803,ENSG00000148803,,,,2834.0,0.37886428414821316,0.08000044891408194,,,,,,,,,,,,,,,,1,0.37886428414821316,0.08000044891408194,2.458864733062295
ENSG00000168306,ENSG00000168306,,,,,,,7044.0,0.39342003272758586,0.06537850114824244,,,,,,,,,,,,,1,0.39342003272758586,0.06537850114824244,2.4587985338758283
ENSG00000066056,ENSG00000066056,,,,3105.0,0.3194474895856172,0.13932742862484174,,,,,,,,,,,,,,,,1,0.3194474895856172,0.13932742862484174,2.458774918210459
ENSG00000165915,ENSG00000165915,,,,,,,7048.0,0.39307553182327104,0.06534644493911639,,,,,,,,,,,,,1,0.39307553182327104,0.06534644493911639,2.458421976762388
ENSG00000185024,ENSG00000185024,,,,,,,7049.0,0.3929894065971923,0.06533364240276057,,,,,,,,,,,,,1,0.3929894065971923,0.06533364240276057,2.458323048999953
ENSG00000272523,ENSG00000272523,,,,,,,7050.0,0.39290328137111363,0.06531115636156906,,,,,,,,,,,,,1,0.39290328137111363,0.06531115636156906,2.4582144377326824
ENSG00000182224,ENSG00000182224,,,,,,,7052.0,0.3927310309189561,0.06530869921755177,,,,,,,,,,,,,1,0.3927310309189561,0.06530869921755177,2.458039730136508
ENSG00000168246,ENSG00000168246,,,,,,,7053.0,0.39264490569287747,0.06529278671662794,,,,,,,,,,,,,1,0.39264490569287747,0.06529278671662794,2.457937692409505
ENSG00000065717,ENSG00000065717,,,,,,,7055.0,0.39247265524072006,0.0652753691016566,,,,,,,,,,,,,1,0.39247265524072006,0.0652753691016566,2.4577480243423766
ENSG00000057704,ENSG00000057704,,,,2682.0,0.4121903091427318,0.045474196400422134,,,,,,,,,,,,,,,,1,0.4121903091427318,0.045474196400422134,2.457664505543154
ENSG00000089060,ENSG00000089060,,,,2613.0,0.42731857048892785,0.03004782911802509,,,,,,,,,,,,,,,,1,0.42731857048892785,0.03004782911802509,2.457366399606953
ENSG00000148411,ENSG00000148411,,,,,,,7060.0,0.3920420291103264,0.06518113626855039,,,,,,,,,,,,,1,0.3920420291103264,0.06518113626855039,2.457223165378877
ENSG00000176473,ENSG00000176473,,,,,,,7061.0,0.3919559038842477,0.0651569411068893,,,,,,,,,,,,,1,0.3919559038842477,0.0651569411068893,2.457112844991137
ENSG00000173928,ENSG00000173928,,,,,,,7063.0,0.3917836534320902,0.06514530367387747,,,,,,,,,,,,,1,0.3917836534320902,0.06514530367387747,2.4569289571059674
ENSG00000103343,ENSG00000103343,,,,,,,7064.0,0.39169752820601156,0.0651230352395362,,,,,,,,,,,,,1,0.39169752820601156,0.0651230352395362,2.4568205634455476
ENSG00000170340,ENSG00000170340,,,,2563.0,0.438281078710809,0.018530907513050004,,,,,,,,,,,,,,,,1,0.438281078710809,0.018530907513050004,2.456811986223859
ENSG00000006194,ENSG00000006194,,,,,,,7065.0,0.3916114029799328,0.06511513339078685,,,,,,,,,,,,,1,0.3916114029799328,0.06511513339078685,2.4567265363707196
ENSG00000206530,ENSG00000206530,,,,,,,7066.0,0.39152527775385415,0.06510270713294292,,,,,,,,,,,,,1,0.39152527775385415,0.06510270713294292,2.456627984886797
ENSG00000103528,ENSG00000103528,,,,,,,7067.0,0.3914391525277754,0.06509502742451984,,,,,,,,,,,,,1,0.3914391525277754,0.06509502742451984,2.4565341799522953
ENSG00000188986,ENSG00000188986,,,,,,,7068.0,0.39135302730169663,0.0650840473455348,,,,,,,,,,,,,1,0.39135302730169663,0.0650840473455348,2.4564370746472313
ENSG00000123427,ENSG00000123427,,,,,,,7069.0,0.391266902075618,0.06508323131984639,,,,,,,,,,,,,1,0.391266902075618,0.06508323131984639,2.4563501333954645
ENSG00000004766,ENSG00000004766,,,,,,,7070.0,0.3911807768495392,0.06507747380526713,,,,,,,,,,,,,1,0.3911807768495392,0.06507747380526713,2.4562582506548063
ENSG00000250988,ENSG00000250988,,,,,,,7072.0,0.3910085263973818,0.06504806967962837,,,,,,,,,,,,,1,0.3910085263973818,0.06504806967962837,2.45605659607701
