gene,rank_in_group,scores,log2fc,n_groups,agg_rank,symbol
ENSG00000164047,7693.0,6.2207866,5.766606,1,7692.37792134285,ENSG00000164047
ENSG00000078177,7694.0,6.2182775,1.2118399,1,7693.378172278404,ENSG00000078177
ENSG00000163762,7695.0,6.215445,2.3506691,1,7694.378455519676,ENSG00000163762
ENSG00000139044,7696.0,6.2147074,5.20122,1,7695.378529250622,ENSG00000139044
ENSG00000142910,7697.0,6.214221,0.52943766,1,7696.378577888012,ENSG00000142910
ENSG00000131470,7698.0,6.213212,4.2871847,1,7697.3786787986755,ENSG00000131470
ENSG00000163481,7699.0,6.2132096,4.0717387,1,7698.378679037094,ENSG00000163481
ENSG00000143847,7700.0,6.2116165,4.7272925,1,7699.37883836031,ENSG00000143847
ENSG00000103671,7701.0,6.2111726,2.3212476,1,7700.37888276577,ENSG00000103671
ENSG00000186364,7702.0,6.208725,3.4776845,1,7701.379127502441,ENSG00000186364
ENSG00000229950,7703.0,6.2063975,11.140541,1,7702.379360258579,ENSG00000229950
ENSG00000048405,7704.0,6.2055283,1.6926008,1,7703.379447162151,ENSG00000048405
ENSG00000198727,7705.0,6.200701,296.75818,1,7704.379929900169,ENSG00000198727
ENSG00000232656,7706.0,6.200045,6.1460767,1,7705.379995465279,ENSG00000232656
ENSG00000228065,7707.0,6.1998463,4.6188216,1,7706.38001537323,ENSG00000228065
ENSG00000113430,7708.0,6.196697,8.552352,1,7707.380330264568,ENSG00000113430
ENSG00000064932,7709.0,6.1953535,1.3599371,1,7708.380464673042,ENSG00000064932
ENSG00000158315,7710.0,6.194636,1.858954,1,7709.380536437035,ENSG00000158315
ENSG00000257704,7711.0,6.194582,0.6136116,1,7710.380541801453,ENSG00000257704
ENSG00000177119,7712.0,6.1929064,1.9197838,1,7711.380709350109,ENSG00000177119
ENSG00000197457,7713.0,6.1914587,2.05521,1,7712.380854129791,ENSG00000197457
ENSG00000168143,7714.0,6.187355,3.2526624,1,7713.38126450777,ENSG00000168143
ENSG00000169635,7715.0,6.183922,3.857584,1,7714.381607830524,ENSG00000169635
ENSG00000162869,7716.0,6.1837616,1.7229064,1,7715.381623864174,ENSG00000162869
ENSG00000243701,7717.0,6.1816506,6.1276217,1,7716.381834924221,ENSG00000243701
ENSG00000170961,7718.0,6.180257,10.456383,1,7717.381974339485,ENSG00000170961
ENSG00000118707,7719.0,6.1799264,2.03513,1,7718.382007360458,ENSG00000118707
ENSG00000171557,7720.0,6.1778064,9.360067,1,7719.38221937418,FGG
ENSG00000038532,7721.0,6.1694374,2.324669,1,7720.383056282997,ENSG00000038532
ENSG00000119688,7722.0,6.1690326,3.3260274,1,7721.383096754551,ENSG00000119688
ENSG00000120334,7723.0,6.1688676,2.5178163,1,7722.383113265037,ENSG00000120334
ENSG00000156103,7724.0,6.1651425,4.5298657,1,7723.383485734463,ENSG00000156103
ENSG00000126249,7725.0,6.165111,3.0048258,1,7724.383488893509,ENSG00000126249
ENSG00000089234,7726.0,6.1627584,3.3489094,1,7725.383724153042,ENSG00000089234
ENSG00000145743,7727.0,6.1600213,1.2097785,1,7726.383997857571,ENSG00000145743
ENSG00000176909,7728.0,6.1596913,3.1145067,1,7727.384030878544,ENSG00000176909
ENSG00000114859,7729.0,6.154144,5.4261227,1,7728.384585618973,ENSG00000114859
ENSG00000246174,7730.0,6.154028,3.2029557,1,7729.384597182274,ENSG00000246174
ENSG00000067445,7731.0,6.1536636,7.105228,1,7730.3846336603165,ENSG00000067445
ENSG00000008323,7732.0,6.1529846,3.8382442,1,7731.384701550007,ENSG00000008323
ENSG00000184445,7733.0,6.1511464,2.0799057,1,7732.384885370731,ENSG00000184445
ENSG00000106479,7734.0,6.1498513,1.1114694,1,7733.385014891624,ENSG00000106479
ENSG00000111711,7735.0,6.1496806,2.988855,1,7734.385031938553,ENSG00000111711
ENSG00000235109,7736.0,6.1488395,3.472373,1,7735.385116040707,ENSG00000235109
ENSG00000064601,7737.0,6.1487637,13.5190735,1,7736.385123610496,ENSG00000064601
ENSG00000170468,7738.0,6.14864,2.1697447,1,7737.385136008263,ENSG00000170468
ENSG00000076344,7739.0,6.1476846,4.357168,1,7738.385231554508,ENSG00000076344
ENSG00000023909,7740.0,6.1476526,1.0479116,1,7739.385234713554,ENSG00000023909
ENSG00000169900,7741.0,6.1475506,7.8376145,1,7740.385244965553,PYDC1
ENSG00000185946,7742.0,6.147212,0.9110768,1,7741.385278820991,ENSG00000185946
ENSG00000112282,7743.0,6.1459723,1.6334181,1,7742.385402798653,ENSG00000112282
ENSG00000083812,7744.0,6.1430464,2.4047468,1,7743.385695338249,ENSG00000083812
ENSG00000140691,7745.0,6.1394944,2.3758006,1,7744.386050581932,ENSG00000140691
ENSG00000129515,7746.0,6.138295,4.09167,1,7745.386170506477,ENSG00000129515
ENSG00000106772,7747.0,6.1378155,7.9464555,1,7746.386218428612,ENSG00000106772
ENSG00000115844,7748.0,6.1342335,7.3059254,1,7747.386576652527,ENSG00000115844
ENSG00000164603,7749.0,6.1300473,2.8173668,1,7748.386995255947,ENSG00000164603
ENSG00000182400,7750.0,6.1285787,2.6843204,1,7749.387142121792,ENSG00000182400
ENSG00000187607,7751.0,6.1282954,4.3382573,1,7750.387170433998,ENSG00000187607
ENSG00000139160,7752.0,6.126916,4.330903,1,7751.387308418751,ENSG00000139160
ENSG00000102854,7753.0,6.1267776,8.254526,1,7752.387322247028,MSLN
ENSG00000112855,7754.0,6.1228685,4.1501737,1,7753.387713134289,ENSG00000112855
ENSG00000162063,7755.0,6.12201,2.8791127,1,7754.387798964977,ENSG00000162063
ENSG00000115657,7756.0,6.1160693,7.94466,1,7755.388393044472,ENSG00000115657
ENSG00000170581,7757.0,6.1128035,5.0959,1,7756.388719677925,ENSG00000170581
ENSG00000143549,7758.0,6.112767,22.0045,1,7757.388723254204,ENSG00000143549
ENSG00000178685,7759.0,6.1127024,1.6117072,1,7758.38872975111,ENSG00000178685
ENSG00000148655,7760.0,6.111645,5.008331,1,7759.38883548975,ENSG00000148655
ENSG00000105538,7761.0,6.10489,2.7691593,1,7760.389510989189,ENSG00000105538
ENSG00000115474,7762.0,6.1038265,14.491446,1,7761.389617323875,ENSG00000115474
ENSG00000054267,7763.0,6.1036115,2.018566,1,7762.389638841152,ENSG00000054267
ENSG00000149599,7764.0,6.099331,5.35459,1,7763.390066921711,ENSG00000149599
ENSG00000141391,7765.0,6.095695,5.500133,1,7764.390430510044,ENSG00000141391
ENSG00000097007,7766.0,6.094443,3.4087093,1,7765.390555739403,ENSG00000097007
ENSG00000100625,7767.0,6.089746,0.7130172,1,7766.391025424004,ENSG00000100625
ENSG00000225377,7768.0,6.088772,6.1194744,1,7767.391122817993,ENSG00000225377
ENSG00000198093,7769.0,6.0878453,2.8104117,1,7768.391215443611,ENSG00000198093
ENSG00000158292,7770.0,6.0871806,6.2791104,1,7769.391281962395,ENSG00000158292
ENSG00000111206,7771.0,6.086529,4.6506124,1,7770.391347110271,ENSG00000111206
ENSG00000227471,7772.0,6.086449,3.8949106,1,7771.391355097294,ENSG00000227471
ENSG00000137601,7773.0,6.0824428,2.7748437,1,7772.391755700111,ENSG00000137601
ENSG00000164332,7774.0,6.0822926,1.7924594,1,7773.391770720482,ENSG00000164332
ENSG00000084628,7775.0,6.0813293,10.116676,1,7774.391867041588,ENSG00000084628
ENSG00000251247,7776.0,6.0812335,3.3026052,1,7775.391876637936,ENSG00000251247
ENSG00000042317,7777.0,6.0785065,4.4763727,1,7776.3921493291855,ENSG00000042317
ENSG00000158411,7778.0,6.076985,2.8305159,1,7777.392301499844,ENSG00000158411
ENSG00000103355,7779.0,6.07458,14.897126,1,7778.392542004585,PRSS33
ENSG00000108961,7780.0,6.068639,2.3117807,1,7779.393136143684,ENSG00000108961
ENSG00000091129,7781.0,6.0680847,5.822668,1,7780.393191516399,ENSG00000091129
ENSG00000175279,7782.0,6.06746,5.0539165,1,7781.393253982067,ENSG00000175279
ENSG00000122574,7783.0,6.066381,4.4723325,1,7782.393361926079,ENSG00000122574
ENSG00000105072,7784.0,6.0648484,3.4295332,1,7783.39351516962,ENSG00000105072
ENSG00000080503,7785.0,6.0613413,1.0610912,1,7784.39386588335,ENSG00000080503
ENSG00000119938,7786.0,6.0596795,3.9072978,1,7785.3940320611,ENSG00000119938
ENSG00000253846,7787.0,6.0577188,7.1473436,1,7786.394228100777,ENSG00000253846
ENSG00000078808,7788.0,6.057019,2.7808816,1,7787.39429807663,ENSG00000078808
ENSG00000255072,7789.0,6.0555587,9.3425255,1,7788.394444108009,ENSG00000255072
ENSG00000197757,7790.0,6.0551925,2.511476,1,7789.394480764866,ENSG00000197757
ENSG00000125046,7791.0,6.0545397,10.296187,1,7790.394546031952,ENSG00000125046
ENSG00000196440,7792.0,6.0544553,4.1282997,1,7791.3945544958115,ENSG00000196440
ENSG00000180481,7793.0,6.052603,0.64219284,1,7792.394739747047,ENSG00000180481
ENSG00000160392,7794.0,6.052134,2.716975,1,7793.394786596298,ENSG00000160392
ENSG00000183137,7795.0,6.045337,3.4729846,1,7794.395466268063,ENSG00000183137
ENSG00000167840,7796.0,6.0436397,3.1858768,1,7795.395636022091,ENSG00000167840
ENSG00000172059,7797.0,6.0430765,1.8869046,1,7796.39569234848,ENSG00000172059
ENSG00000088876,7798.0,6.0419474,4.6964707,1,7797.395805239677,ENSG00000088876
ENSG00000157368,7799.0,6.0418224,3.878603,1,7798.395817756653,ENSG00000157368
ENSG00000203780,7800.0,6.041612,1.7920974,1,7799.395838797092,ENSG00000203780
ENSG00000110060,7801.0,6.0410757,2.415117,1,7800.395892441273,ENSG00000110060
ENSG00000166979,7802.0,6.037115,1.4259084,1,7801.396288514137,ENSG00000166979
ENSG00000197530,7803.0,6.035455,2.37745,1,7802.396454453468,ENSG00000197530
ENSG00000165905,7804.0,6.0349126,4.819895,1,7803.3965087533,ENSG00000165905
ENSG00000076685,7805.0,6.0324073,2.6945782,1,7804.396759271622,ENSG00000076685
ENSG00000251381,7806.0,6.0316653,4.458578,1,7805.396833479404,ENSG00000251381
ENSG00000165078,7807.0,6.0279655,9.034611,1,7806.397203445435,ENSG00000165078
ENSG00000063601,7808.0,6.027849,1.1197096,1,7807.39721506834,ENSG00000063601
ENSG00000114395,7809.0,6.026059,0.64772236,1,7808.397394061089,ENSG00000114395
ENSG00000196549,7810.0,6.022613,8.182018,1,7809.397738695145,ENSG00000196549
ENSG00000145103,7811.0,6.0190907,1.3706735,1,7810.398090958595,ENSG00000145103
ENSG00000130348,7812.0,6.0188594,0.8432027,1,7811.398114085197,ENSG00000130348
ENSG00000167216,7813.0,6.0160894,5.589441,1,7812.398391067982,ENSG00000167216
ENSG00000268350,7814.0,6.013332,3.581871,1,7813.398666799068,ENSG00000268350
ENSG00000131697,7815.0,6.013171,3.8824286,1,7814.398682892322,ENSG00000131697
ENSG00000035681,7816.0,6.0089846,3.372573,1,7815.399101555347,ENSG00000035681
ENSG00000121270,7817.0,6.0085506,9.571535,1,7816.399144947529,ENSG00000121270
ENSG00000198133,7818.0,6.006792,2.0561419,1,7817.399320781231,ENSG00000198133
ENSG00000178184,7819.0,6.0056944,1.3438939,1,7818.399430572987,ENSG00000178184
ENSG00000198554,7820.0,6.0053387,4.064666,1,7819.399466156959,ENSG00000198554
ENSG00000146918,7821.0,6.003576,3.366375,1,7820.399642407894,ENSG00000146918
ENSG00000138399,7822.0,6.002718,2.706311,1,7821.399728178978,ENSG00000138399
ENSG00000112367,7823.0,5.99872,2.789667,1,7822.400128006935,ENSG00000112367
ENSG00000170265,7824.0,5.996768,1.5383478,1,7823.400323212147,ENSG00000170265
ENSG00000198208,7825.0,5.993327,4.240548,1,7824.400667309761,ENSG00000198208
ENSG00000175691,7826.0,5.9862194,2.8984504,1,7825.401378035545,ENSG00000175691
ENSG00000110497,7827.0,5.983482,2.4247212,1,7826.401651799679,ENSG00000110497
ENSG00000116668,7828.0,5.9828906,3.028977,1,7827.401710927486,ENSG00000116668
ENSG00000181915,7829.0,5.98125,2.3878133,1,7828.4018750190735,ENSG00000181915
ENSG00000197275,7830.0,5.9802485,4.1738286,1,7829.401975154877,ENSG00000197275
ENSG00000107021,7831.0,5.9793367,2.4199185,1,7830.402066349983,ENSG00000107021
ENSG00000125618,7832.0,5.9780164,2.5972984,1,7831.402198374271,ENSG00000125618
ENSG00000188883,7833.0,5.9761763,10.332172,1,7832.40238237381,ENSG00000188883
ENSG00000101144,7834.0,5.9759755,3.8827848,1,7833.402402460575,ENSG00000101144
ENSG00000259417,7835.0,5.975815,13.159936,1,7834.402418494225,ENSG00000259417
ENSG00000226124,7836.0,5.972988,3.2150123,1,7835.402701199055,ENSG00000226124
ENSG00000170260,7837.0,5.9598126,3.0078847,1,7836.404018759727,ENSG00000170260
ENSG00000196482,7838.0,5.957478,7.237367,1,7837.404252171516,ENSG00000196482
ENSG00000069812,7839.0,5.9538136,2.073454,1,7838.404618620872,ENSG00000069812
ENSG00000164976,7840.0,5.95372,4.543551,1,7839.404627978802,ENSG00000164976
ENSG00000159147,7841.0,5.953399,2.2053134,1,7840.404660105705,ENSG00000159147
ENSG00000121879,7842.0,5.9532433,1.0727911,1,7841.404675662518,ENSG00000121879
ENSG00000236144,7843.0,5.9520235,4.0666094,1,7842.404797673225,ENSG00000236144
ENSG00000172006,7844.0,5.950951,0.917077,1,7843.404904901981,ENSG00000172006
ENSG00000101680,7845.0,5.950527,6.9227386,1,7844.404947280884,ENSG00000101680
ENSG00000023516,7846.0,5.949034,0.67770576,1,7845.405096590519,ENSG00000023516
ENSG00000122566,7847.0,5.9481134,28.68089,1,7846.405188679695,ENSG00000122566
ENSG00000165169,7848.0,5.94744,2.1493387,1,7847.405255973339,ENSG00000165169
ENSG00000163293,7849.0,5.94296,5.4770503,1,7848.405704021454,ENSG00000163293
ENSG00000186318,7850.0,5.941123,2.158308,1,7849.405887722969,ENSG00000186318
ENSG00000139352,7851.0,5.9407635,8.904941,1,7850.40592366457,ASCL1
ENSG00000137713,7852.0,5.937162,2.4827895,1,7851.406283795834,ENSG00000137713
ENSG00000128274,7853.0,5.936881,1.5518565,1,7852.406311869621,ENSG00000128274
ENSG00000255690,7854.0,5.9336405,4.4044642,1,7853.406635940075,ENSG00000255690
ENSG00000110318,7855.0,5.930805,2.2481236,1,7854.40691947937,ENSG00000110318
ENSG00000092969,7856.0,5.9288764,5.350316,1,7855.407112360001,ENSG00000092969
ENSG00000181938,7857.0,5.927664,3.6024694,1,7856.407233595848,ENSG00000181938
ENSG00000125633,7858.0,5.927533,2.1787705,1,7857.40724670887,ENSG00000125633
ENSG00000075234,7859.0,5.9241548,2.4664595,1,7858.4075845479965,ENSG00000075234
ENSG00000105889,7860.0,5.923947,9.505568,1,7859.407605290413,ENSG00000105889
ENSG00000205659,7861.0,5.923323,3.0900397,1,7860.407667696476,ENSG00000205659
ENSG00000126890,7862.0,5.9203124,10.822505,1,7861.407968759537,ENSG00000126890
ENSG00000240204,7863.0,5.916722,4.126555,1,7862.408327817917,ENSG00000240204
ENSG00000115568,7864.0,5.9158826,1.3797846,1,7863.408411741257,ENSG00000115568
ENSG00000253276,7865.0,5.9150505,1.4521207,1,7864.408494949341,ENSG00000253276
ENSG00000121350,7866.0,5.913368,1.5418009,1,7865.408663153648,ENSG00000121350
ENSG00000075651,7867.0,5.9120564,6.3308377,1,7866.408794343471,ENSG00000075651
ENSG00000134283,7868.0,5.9115205,4.169467,1,7867.408847928047,ENSG00000134283
ENSG00000164010,7869.0,5.9090815,2.2825432,1,7868.409091830254,ENSG00000164010
ENSG00000146263,7870.0,5.904798,1.5273918,1,7869.409520208836,ENSG00000146263
ENSG00000159184,7871.0,5.9043574,7.488891,1,7870.409564256668,ENSG00000159184
ENSG00000023839,7872.0,5.9039645,7.3686275,1,7871.409603536129,ENSG00000023839
ENSG00000277462,7873.0,5.903949,3.6790822,1,7872.409605145454,ENSG00000277462
ENSG00000204792,7874.0,5.9038873,9.4972105,1,7873.409611284733,ENSG00000204792
ENSG00000107819,7875.0,5.9029403,3.5647051,1,7874.409705996513,ENSG00000107819
ENSG00000250067,7876.0,5.9015365,4.9198785,1,7875.409846365452,ENSG00000250067
ENSG00000079101,7877.0,5.9000955,8.994772,1,7876.409990429878,ENSG00000079101
ENSG00000163017,7878.0,5.8986664,3.7839513,1,7877.410133361816,ACTG2
ENSG00000131650,7879.0,5.8962936,8.450854,1,7878.410370647907,ENSG00000131650
ENSG00000185010,7880.0,5.8954215,1.5479859,1,7879.410457849503,ENSG00000185010
ENSG00000123552,7881.0,5.893961,2.3435533,1,7880.410603880882,ENSG00000123552
ENSG00000168589,7882.0,5.8939357,4.333236,1,7881.410606443882,ENSG00000168589
ENSG00000198429,7883.0,5.8913746,2.571952,1,7882.410862565041,ENSG00000198429
ENSG00000196196,7884.0,5.8911037,4.124593,1,7883.410889625549,ENSG00000196196
ENSG00000135338,7885.0,5.8906393,4.151676,1,7884.410936057568,ENSG00000135338
ENSG00000116337,7886.0,5.889144,3.5981848,1,7885.411085605621,ENSG00000116337
ENSG00000151092,7887.0,5.8887057,2.5046852,1,7886.411129415035,ENSG00000151092
ENSG00000133401,7888.0,5.8881226,4.2298903,1,7887.4111877679825,ENSG00000133401
ENSG00000102181,7889.0,5.88537,2.426213,1,7888.411463022232,ENSG00000102181
ENSG00000137338,7890.0,5.884777,3.4008517,1,7889.411522269249,ENSG00000137338
ENSG00000197062,7891.0,5.883085,3.2129607,1,7890.41169154644,ENSG00000197062
ENSG00000112031,7892.0,5.880529,3.6015775,1,7891.411947131157,ENSG00000112031
ENSG00000151849,7893.0,5.880448,2.4261425,1,7892.411955237389,ENSG00000151849
ENSG00000123388,7894.0,5.878743,9.05203,1,7893.412125706673,ENSG00000123388
ENSG00000101442,7895.0,5.8783064,4.1397305,1,7894.412169337273,ENSG00000101442
ENSG00000011376,7896.0,5.8782873,1.5469952,1,7895.412171244621,ENSG00000011376
ENSG00000112624,7897.0,5.8764067,1.1030303,1,7896.41235935688,ENSG00000112624
ENSG00000141933,7898.0,5.8763847,1.1180679,1,7897.412361502647,ENSG00000141933
ENSG00000269386,7899.0,5.873068,2.6060836,1,7898.412693202496,ENSG00000269386
ENSG00000151229,7900.0,5.8699965,2.9818554,1,7899.41300034523,ENSG00000151229
ENSG00000162236,7901.0,5.8681865,0.82267314,1,7900.413181364536,ENSG00000162236
ENSG00000221955,7902.0,5.864963,2.2957742,1,7901.413503706455,ENSG00000221955
ENSG00000166340,7903.0,5.86455,10.178412,1,7902.413545012474,ENSG00000166340
ENSG00000167280,7904.0,5.8643312,0.65431064,1,7903.413566887379,ENSG00000167280
ENSG00000155256,7905.0,5.863656,2.325585,1,7904.413634419441,ENSG00000155256
ENSG00000144504,7906.0,5.86317,1.0052812,1,7905.413682997227,ENSG00000144504
ENSG00000175470,7907.0,5.8575835,1.9670871,1,7906.414241671562,ENSG00000175470
ENSG00000188786,7908.0,5.8564506,2.0086896,1,7907.414354920387,ENSG00000188786
ENSG00000221829,7909.0,5.8519163,3.8951266,1,7908.414808392525,ENSG00000221829
ENSG00000100439,7910.0,5.8502626,4.743065,1,7909.414973735809,ENSG00000100439
ENSG00000250451,7911.0,5.84818,4.7629147,1,7910.415181994438,ENSG00000250451
ENSG00000127080,7912.0,5.8454123,2.1809177,1,7911.415458798408,ENSG00000127080
ENSG00000106609,7913.0,5.8402147,1.7119461,1,7912.415978550911,ENSG00000106609
ENSG00000170185,7914.0,5.8367,0.90244335,1,7913.416329979897,ENSG00000170185
ENSG00000232164,7915.0,5.8345456,4.349476,1,7914.416545450687,ENSG00000232164
ENSG00000256683,7916.0,5.8309383,1.16962,1,7915.416906177998,ENSG00000256683
ENSG00000121068,7917.0,5.8306203,3.08799,1,7916.416937947273,ENSG00000121068
ENSG00000105672,7918.0,5.8301888,3.1346276,1,7917.416981101036,ENSG00000105672
ENSG00000181588,7919.0,5.829867,3.045477,1,7918.417013287544,ENSG00000181588
ENSG00000127564,7920.0,5.828448,3.7132995,1,7919.4171552062035,ENSG00000127564
ENSG00000135437,7921.0,5.8270187,4.103729,1,7920.417298138142,ENSG00000135437
ENSG00000280798,7922.0,5.8217564,0.66184855,1,7921.41782438755,ENSG00000280798
ENSG00000196834,7923.0,5.820394,8.3874445,1,7922.417960584164,ENSG00000196834
ENSG00000144406,7924.0,5.820236,4.209928,1,7923.417976379394,ENSG00000144406
ENSG00000182134,7925.0,5.819192,3.752185,1,7924.418080806732,ENSG00000182134
ENSG00000176920,7926.0,5.8182583,1.0882881,1,7925.418174147606,ENSG00000176920
ENSG00000099381,7927.0,5.817003,1.9246509,1,7926.418299734592,ENSG00000099381
ENSG00000196562,7928.0,5.813886,1.0314441,1,7927.41861140728,ENSG00000196562
ENSG00000135482,7929.0,5.813403,1.8496562,1,7928.418659687042,ENSG00000135482
ENSG00000104497,7930.0,5.811167,2.7257655,1,7929.418883323669,ENSG00000104497
ENSG00000170836,7931.0,5.81027,2.499226,1,7930.41897302866,ENSG00000170836
ENSG00000184925,7932.0,5.807393,5.8039327,1,7931.4192606806755,ENSG00000184925
ENSG00000138757,7933.0,5.8070645,2.7695265,1,7932.419293522835,ENSG00000138757
ENSG00000116903,7934.0,5.8062468,0.8569261,1,7933.419375300407,ENSG00000116903
ENSG00000215251,7935.0,5.8055415,3.2520063,1,7934.419445872307,ENSG00000215251
ENSG00000230844,7936.0,5.8053126,3.4465735,1,7935.41946876049,ENSG00000230844
ENSG00000185920,7937.0,5.799161,3.38942,1,7936.420083880424,ENSG00000185920
ENSG00000180346,7938.0,5.798619,3.0530698,1,7937.420138120651,ENSG00000180346
ENSG00000100591,7939.0,5.7932386,9.227363,1,7938.420676112175,ENSG00000100591
ENSG00000154229,7940.0,5.792234,1.1986061,1,7939.420776605606,ENSG00000154229
ENSG00000251369,7941.0,5.7915525,3.4627323,1,7940.420844733715,ENSG00000251369
ENSG00000113272,7942.0,5.791378,3.5818057,1,7941.420862197876,ENSG00000113272
ENSG00000051825,7943.0,5.7905984,1.7514639,1,7942.420940160751,ENSG00000051825
ENSG00000158792,7944.0,5.788051,2.560004,1,7943.421194911003,ENSG00000158792
ENSG00000102606,7945.0,5.787612,1.8502417,1,7944.421238780022,ENSG00000102606
ENSG00000071539,7946.0,5.786498,4.6662817,1,7945.421350181103,ENSG00000071539
ENSG00000015568,7947.0,5.7844872,2.1760228,1,7946.421551287174,ENSG00000015568
ENSG00000141579,7948.0,5.7844777,8.601924,1,7947.421552240848,ENSG00000141579
ENSG00000165424,7949.0,5.7841063,2.3494916,1,7948.421589374542,ENSG00000165424
ENSG00000262454,7950.0,5.7814565,2.813227,1,7949.421854376793,ENSG00000262454
ENSG00000197037,7951.0,5.781272,1.7660053,1,7950.421872794628,ENSG00000197037
ENSG00000162227,7952.0,5.778975,2.9380655,1,7951.422102510929,ENSG00000162227
ENSG00000249673,7953.0,5.7783604,1.348607,1,7952.422163963318,ENSG00000249673
ENSG00000241343,7954.0,5.7720356,48.340904,1,7953.422796428204,RPL36A
ENSG00000185220,7955.0,5.769414,2.6178012,1,7954.423058629036,ENSG00000185220
ENSG00000158882,7956.0,5.7683687,0.8964281,1,7955.423163115978,ENSG00000158882
ENSG00000166450,7957.0,5.766744,4.8552847,1,7956.42332559824,ENSG00000166450
ENSG00000178381,7958.0,5.7640457,3.7371485,1,7957.423595428467,ENSG00000178381
ENSG00000122592,7959.0,5.764033,4.074626,1,7958.423596739769,ENSG00000122592
ENSG00000176208,7960.0,5.7635136,0.52478766,1,7959.423648655415,ENSG00000176208
ENSG00000292339,7961.0,5.759251,1.7298732,1,7960.424074888229,ENSG00000292339
ENSG00000243926,7962.0,5.7514315,1.6834558,1,7961.424856841564,ENSG00000243926
ENSG00000125999,7963.0,5.7504907,2.8442137,1,7962.424950957298,ENSG00000125999
ENSG00000178665,7964.0,5.748836,1.5222523,1,7963.425116419792,ENSG00000178665
ENSG00000198382,7965.0,5.7486486,1.6847395,1,7964.425135135651,ENSG00000198382
ENSG00000109756,7966.0,5.746204,3.0370684,1,7965.425379633903,ENSG00000109756
ENSG00000107338,7967.0,5.7459373,3.383527,1,7966.42540627718,ENSG00000107338
ENSG00000183718,7968.0,5.7453427,0.95254534,1,7967.425465703011,ENSG00000183718
ENSG00000168333,7969.0,5.7416296,10.245312,1,7968.4258370399475,PPDPFL
ENSG00000129194,7970.0,5.7412777,2.4088345,1,7969.425872206688,ENSG00000129194
ENSG00000012660,7971.0,5.7398005,5.388213,1,7970.426019966602,ENSG00000012660
ENSG00000112280,7972.0,5.738546,9.299575,1,7971.42614543438,ENSG00000112280
ENSG00000164251,7973.0,5.737989,3.509744,1,7972.426201105118,ENSG00000164251
ENSG00000130023,7974.0,5.7348056,2.3493805,1,7973.426519453525,ENSG00000130023
ENSG00000124067,7975.0,5.732157,3.7384048,1,7974.426784276962,ENSG00000124067
ENSG00000025434,7976.0,5.7314315,2.56318,1,7975.42685687542,ENSG00000025434
ENSG00000107815,7977.0,5.731231,4.87758,1,7976.42687690258,ENSG00000107815
ENSG00000247746,7978.0,5.726881,4.3563156,1,7977.427311897278,ENSG00000247746
ENSG00000184304,7979.0,5.725933,4.7452602,1,7978.427406668663,ENSG00000184304
ENSG00000110321,7980.0,5.72537,13.742014,1,7979.427462995052,ENSG00000110321
ENSG00000144802,7981.0,5.7253103,2.4935722,1,7980.427468955517,ENSG00000144802
ENSG00000146205,7982.0,5.7247896,5.790995,1,7981.427521049976,ENSG00000146205
ENSG00000140829,7983.0,5.7234535,2.3045268,1,7982.427654623985,ENSG00000140829
ENSG00000175376,7984.0,5.7221293,3.1204646,1,7983.427787065506,ENSG00000175376
ENSG00000176973,7985.0,5.7209935,1.1113256,1,7984.427900671959,ENSG00000176973
ENSG00000187140,7986.0,5.72014,10.149471,1,7985.42798602581,ENSG00000187140
ENSG00000113119,7987.0,5.7189736,3.2852123,1,7986.428102612495,ENSG00000113119
ENSG00000256771,7988.0,5.718081,1.4175069,1,7987.428191900253,ENSG00000256771
ENSG00000175467,7989.0,5.7177534,2.732873,1,7988.428224682808,ENSG00000175467
ENSG00000127585,7990.0,5.717251,2.3846037,1,7989.4282749295235,ENSG00000127585
ENSG00000161055,7991.0,5.7139893,6.4312043,1,7990.42860108614,SCGB3A1
ENSG00000109670,7992.0,5.7117243,1.3966775,1,7991.42882758379,ENSG00000109670
ENSG00000100285,7993.0,5.709955,6.40757,1,7992.429004490375,ENSG00000100285
ENSG00000124160,7994.0,5.708589,2.0086362,1,7993.429141104221,ENSG00000124160
ENSG00000162994,7995.0,5.7068214,4.251523,1,7994.429317831993,ENSG00000162994
ENSG00000188522,7996.0,5.7038083,1.974621,1,7995.429619193077,ENSG00000188522
ENSG00000247626,7997.0,5.703488,2.0691407,1,7996.429651200771,ENSG00000247626
ENSG00000162543,7998.0,5.699134,6.9468236,1,7997.430086612701,ENSG00000162543
ENSG00000135622,7999.0,5.699065,2.4007201,1,7998.430093467236,ENSG00000135622
ENSG00000198912,8000.0,5.698336,2.2053297,1,7999.430166363716,ENSG00000198912
ENSG00000115507,8001.0,5.6974745,11.535783,1,8000.430252552032,ENSG00000115507
ENSG00000188785,8002.0,5.697396,1.069681,1,8001.430260419846,ENSG00000188785
ENSG00000135119,8003.0,5.6961904,3.105917,1,8002.430380940437,ENSG00000135119
ENSG00000177963,8004.0,5.696123,3.6443086,1,8003.430387675762,ENSG00000177963
ENSG00000174788,8005.0,5.694198,4.7482853,1,8004.430580198765,ENSG00000174788
ENSG00000086848,8006.0,5.694193,4.9291773,1,8005.430580735207,ENSG00000086848
ENSG00000126233,8007.0,5.6937604,12.577314,1,8006.430623948574,SLURP1
ENSG00000132256,8008.0,5.693557,2.7476654,1,8007.430644333363,ENSG00000132256
