gene,freq,mean_rank,score,symbol
ENSG00000180210,5,552.2,4.631866666666666,F2
ENSG00000211713,5,552.8,4.631466666666666,TRBV6-4
ENSG00000206073,5,553.0,4.631333333333333,SERPINB4
ENSG00000206579,5,555.4,4.629733333333333,XKR4
ENSG00000242741,5,556.2,4.6292,LINC02005
ENSG00000120215,5,556.8,4.6288,MLANA
ENSG00000113492,5,558.2,4.627866666666667,AGXT2
ENSG00000270264,5,558.6,4.6276,NDUFB8P2
ENSG00000160307,5,559.0,4.6273333333333335,S100B
ENSG00000158050,5,560.6,4.626266666666667,DUSP2
ENSG00000164932,5,561.2,4.625866666666667,CTHRC1
ENSG00000169509,5,561.8,4.625466666666667,CRCT1
ENSG00000091986,5,563.2,4.624533333333333,CCDC80
ENSG00000177476,5,564.0,4.624,OR2G3
ENSG00000225770,5,565.0,4.623333333333333,RPS29P3
ENSG00000229018,5,566.8,4.622133333333333,PMS2P7
ENSG00000231579,5,567.2,4.621866666666667,RPL7P21
ENSG00000166670,5,567.2,4.621866666666667,MMP10
ENSG00000272281,5,569.0,4.620666666666667,TPTE2P2
ENSG00000231169,5,570.2,4.619866666666667,EEF1B2P1
ENSG00000272398,5,570.2,4.619866666666667,CD24
ENSG00000171223,5,572.4,4.6184,JUNB
ENSG00000080166,5,573.6,4.6176,DCT
ENSG00000164434,5,579.0,4.614,FABP7
ENSG00000237136,5,579.2,4.613866666666667,C4orf51
ENSG00000222057,5,582.2,4.611866666666667,RNU4-62P
ENSG00000238269,5,582.4,4.6117333333333335,PAGE2B
ENSG00000254233,5,582.4,4.6117333333333335,LINC02365
ENSG00000228218,5,583.0,4.6113333333333335,ATF4P3
ENSG00000010379,5,585.0,4.61,SLC6A13
ENSG00000177173,5,585.4,4.609733333333334,NAP1L4P1
ENSG00000202392,5,589.4,4.607066666666666,RN7SKP292
ENSG00000214760,5,591.0,4.606,RPL21P1
ENSG00000242100,5,593.4,4.6044,RPL9P32
ENSG00000163220,5,594.0,4.604,S100A9
ENSG00000220749,5,594.6,4.6036,RPL21P28
ENSG00000253291,5,595.6,4.6029333333333335,TRBV7-7
ENSG00000239269,5,596.4,4.6024,RPSAP4
ENSG00000201221,5,596.4,4.6024,RNU4-40P
ENSG00000283314,5,596.4,4.6024,LINC02357
ENSG00000197641,5,596.6,4.602266666666667,SERPINB13
ENSG00000259590,5,598.2,4.6012,LINC02244
ENSG00000167165,5,599.2,4.600533333333333,UGT1A6
ENSG00000185885,5,599.2,4.600533333333333,IFITM1
ENSG00000223956,5,599.6,4.600266666666666,LINC01767
ENSG00000139352,5,600.8,4.599466666666666,ASCL1
ENSG00000253590,5,601.8,4.5988,IGLV3-13
ENSG00000197838,5,602.8,4.598133333333333,CYP2A13
ENSG00000163017,5,603.8,4.597466666666667,ACTG2
ENSG00000241229,5,604.0,4.597333333333333,RN7SL443P
ENSG00000232373,5,604.8,4.5968,MTCYBP3
ENSG00000197421,5,605.4,4.5964,GGT3P
ENSG00000132855,5,605.8,4.596133333333333,ANGPTL3
ENSG00000211819,5,609.4,4.593733333333334,TRAV40
ENSG00000124875,5,609.8,4.593466666666667,CXCL6
ENSG00000263639,5,611.8,4.592133333333333,MSMB
ENSG00000205358,5,615.8,4.589466666666667,MT1H
ENSG00000230937,5,616.4,4.589066666666667,MIR205HG
ENSG00000225693,5,616.6,4.588933333333333,LAGE3P1
ENSG00000261949,5,616.8,4.5888,GFY
ENSG00000256826,5,617.8,4.588133333333333,ATP5MFP4
ENSG00000177822,5,618.4,4.587733333333333,TENM3-AS1
ENSG00000251237,5,619.2,4.5872,B3GNTL1P1
ENSG00000172023,5,619.2,4.5872,REG1B
ENSG00000228146,5,620.6,4.586266666666667,CASP16P
ENSG00000077984,5,625.0,4.583333333333333,CST7
ENSG00000122786,5,625.4,4.583066666666666,CALD1
ENSG00000047457,5,626.2,4.582533333333333,CP
ENSG00000263934,5,626.6,4.5822666666666665,SNORD3A
ENSG00000256667,5,630.4,4.579733333333333,KLRA1P
ENSG00000258640,5,630.4,4.579733333333333,RPL21P5
ENSG00000111046,5,631.2,4.5792,MYF6
ENSG00000211739,5,631.4,4.579066666666667,TRBV12-2
ENSG00000026025,5,632.8,4.578133333333334,VIM
ENSG00000186832,5,633.2,4.577866666666667,KRT16
ENSG00000137673,5,633.2,4.577866666666667,MMP7
ENSG00000229456,5,633.4,4.577733333333334,RLIMP1
ENSG00000240616,5,634.4,4.577066666666667,RPS6P25
ENSG00000266946,5,635.0,4.576666666666666,MRPL37P1
ENSG00000275014,5,635.8,4.576133333333333,RN7SL166P
ENSG00000186038,5,636.2,4.575866666666666,HTR3E
ENSG00000102265,5,637.0,4.575333333333333,TIMP1
ENSG00000233093,5,638.2,4.574533333333333,LINC00892
ENSG00000268471,5,639.0,4.574,MIR4453HG
ENSG00000214198,5,639.6,4.5736,TTC41P
ENSG00000233041,5,640.0,4.573333333333333,PHGR1
ENSG00000270863,5,640.4,4.573066666666667,DDX55P1
ENSG00000007908,5,642.0,4.572,SELE
ENSG00000185479,5,642.8,4.571466666666667,KRT6B
ENSG00000108691,5,643.6,4.5709333333333335,CCL2
ENSG00000106624,5,644.0,4.570666666666667,AEBP1
ENSG00000271710,5,645.2,4.569866666666667,NDUFA8P1
ENSG00000211804,5,649.2,4.5672,TRDV1
ENSG00000250432,5,650.8,4.566133333333333,FAM242C
ENSG00000205426,5,652.2,4.5652,KRT81
ENSG00000147231,5,652.4,4.565066666666667,RADX
ENSG00000261556,5,653.0,4.564666666666667,SMG1P7
ENSG00000254876,5,653.4,4.5644,SUGT1P4-STRA6LP
ENSG00000241458,5,655.0,4.5633333333333335,RPL7P19
ENSG00000183395,5,655.6,4.5629333333333335,PMCH
ENSG00000159516,5,658.6,4.560933333333334,SPRR2G
ENSG00000268785,5,660.2,4.559866666666666,RPL7P50
ENSG00000184068,5,661.0,4.559333333333333,SREBF2-AS1
ENSG00000244321,5,662.2,4.558533333333333,LINC01326
ENSG00000283698,5,662.6,4.5582666666666665,VINAC1P
ENSG00000205279,5,662.6,4.5582666666666665,CTXN3
ENSG00000229384,5,663.2,4.5578666666666665,HMGB1P16
ENSG00000203804,5,665.0,4.556666666666667,ADAMTSL4-AS1
ENSG00000233158,5,665.2,4.556533333333333,RPS24P6
ENSG00000211800,5,666.0,4.556,TRAV20
ENSG00000166569,5,666.4,4.555733333333333,CPLX4
ENSG00000102837,5,667.4,4.555066666666667,OLFM4
ENSG00000241959,5,667.8,4.5548,RN7SL76P
ENSG00000233040,5,669.6,4.5536,FAM204BP
ENSG00000148677,5,670.4,4.553066666666667,ANKRD1
ENSG00000231625,5,671.8,4.552133333333334,SLC47A1P2
ENSG00000241112,5,671.8,4.552133333333334,RPL29P14
ENSG00000260452,5,673.0,4.551333333333333,TPRKBP2
ENSG00000101335,5,673.2,4.5512,MYL9
ENSG00000211885,5,674.2,4.550533333333333,TRAJ4
ENSG00000106538,5,677.4,4.5484,RARRES2
ENSG00000057149,5,678.4,4.547733333333333,SERPINB3
ENSG00000201492,5,679.4,4.547066666666667,RNA5SP78
ENSG00000196616,5,681.0,4.546,ADH1B
ENSG00000269911,5,683.4,4.5444,FAM226B
ENSG00000253481,5,684.6,4.5436,IGKV1OR22-1
ENSG00000215223,5,684.8,4.543466666666666,CYP51A1P3
ENSG00000271178,5,685.2,4.5432,IGHV3OR16-13
ENSG00000132703,5,685.4,4.543066666666666,APCS
ENSG00000239183,5,687.2,4.5418666666666665,SNORA84
ENSG00000211789,5,687.4,4.541733333333333,TRAV12-2
ENSG00000162753,5,689.2,4.540533333333333,SLC9C2
ENSG00000228382,5,689.6,4.540266666666667,ITPKB-IT1
ENSG00000129437,5,691.4,4.539066666666667,KLK14
ENSG00000236519,5,692.0,4.538666666666667,LINC01424
ENSG00000212961,5,692.2,4.5385333333333335,HNRNPA1P40
ENSG00000075388,5,694.0,4.537333333333334,FGF4
ENSG00000211801,5,694.4,4.537066666666667,TRAV21
ENSG00000278416,5,696.0,4.536,PMS2P2
ENSG00000133048,5,696.4,4.535733333333333,CHI3L1
ENSG00000177984,5,699.0,4.534,LCN15
ENSG00000217643,5,700.6,4.532933333333333,PTGES3P2
ENSG00000130234,5,702.4,4.531733333333333,ACE2
ENSG00000240583,5,704.8,4.530133333333334,AQP1
ENSG00000126233,5,705.0,4.53,SLURP1
ENSG00000253188,5,705.6,4.5296,TRBV6-7
ENSG00000124882,5,705.8,4.529466666666667,EREG
ENSG00000239884,5,706.0,4.529333333333334,RN7SL608P
ENSG00000231292,5,706.6,4.528933333333334,IGKV1OR2-108
ENSG00000232022,5,707.2,4.528533333333334,FAAHP1
ENSG00000253741,5,708.0,4.5280000000000005,LNCOC1
ENSG00000129965,5,708.4,4.527733333333333,INS-IGF2
ENSG00000090104,5,709.0,4.527333333333333,RGS1
ENSG00000105141,5,709.4,4.527066666666666,CASP14
ENSG00000202515,5,713.4,4.5244,VTRNA1-3
ENSG00000226516,5,714.6,4.5236,FAM138B
ENSG00000230663,5,715.4,4.523066666666667,FAM224B
ENSG00000163359,5,716.0,4.522666666666667,COL6A3
ENSG00000171209,5,716.2,4.5225333333333335,CSN3
ENSG00000164530,5,716.6,4.522266666666667,PI16
ENSG00000172478,5,717.8,4.521466666666667,MAB21L4
ENSG00000240489,5,718.4,4.521066666666667,SETP14
ENSG00000282625,5,718.4,4.521066666666667,MRPL57P8
ENSG00000107796,5,718.6,4.520933333333334,ACTA2
ENSG00000225215,5,719.4,4.5204,SMARCE1P1
ENSG00000243609,5,722.6,4.518266666666666,RPS2P44
ENSG00000243370,5,722.8,4.518133333333333,RN7SL775P
ENSG00000081041,5,723.8,4.5174666666666665,CXCL2
ENSG00000105370,5,724.4,4.517066666666667,LIM2
ENSG00000244378,5,725.6,4.516266666666667,RPS2P45
ENSG00000158104,5,731.2,4.512533333333334,HPD
ENSG00000171560,5,731.6,4.512266666666667,FGA
ENSG00000253421,5,732.4,4.511733333333334,ZNHIT1P1
ENSG00000087245,5,735.0,4.51,MMP2
ENSG00000227525,5,735.4,4.509733333333333,RPL7P6
ENSG00000206633,5,735.8,4.5094666666666665,SNORA80B
ENSG00000239577,5,736.8,4.5088,RN7SL388P
ENSG00000243227,5,737.8,4.508133333333333,RN7SL55P
ENSG00000227177,5,738.0,4.508,AIMP1P2
ENSG00000211813,5,739.0,4.507333333333333,TRAV34
ENSG00000135218,5,739.2,4.5072,CD36
ENSG00000217026,5,742.0,4.505333333333334,RPL10P1
ENSG00000223922,5,744.0,4.504,ASS1P2
ENSG00000234899,5,744.8,4.503466666666666,SOX9-AS1
ENSG00000231035,5,745.2,4.5032,RPL7L1P9
ENSG00000223756,5,745.2,4.5032,TSSC2
ENSG00000213700,5,745.6,4.502933333333333,RPL17P50
ENSG00000231304,5,747.0,4.502,SGO1-AS1
ENSG00000227507,5,748.8,4.5008,LTB
ENSG00000234274,5,749.6,4.500266666666667,COX7BP2
ENSG00000124172,5,751.6,4.4989333333333335,ATP5F1E
ENSG00000211640,5,751.8,4.4988,IGLV6-57
ENSG00000286095,5,752.2,4.4985333333333335,SPEGNB
ENSG00000244588,5,752.8,4.4981333333333335,RAD21L1
ENSG00000222037,5,756.4,4.495733333333334,IGLC6
ENSG00000251056,5,756.8,4.495466666666667,ANKRD20A17P
ENSG00000224822,5,761.6,4.492266666666667,THRB-IT1
ENSG00000250569,5,762.2,4.491866666666667,NTAN1P2
ENSG00000215580,5,762.4,4.491733333333333,BCORP1
ENSG00000236333,5,763.2,4.4912,TRHDE-AS1
ENSG00000196668,5,765.4,4.489733333333334,LINC00173
ENSG00000267123,5,768.8,4.487466666666666,SCAT1
ENSG00000217767,5,769.0,4.487333333333333,NDUFAB1P1
ENSG00000185559,5,769.0,4.487333333333333,DLK1
ENSG00000079689,5,769.6,4.486933333333333,SCGN
ENSG00000241233,5,770.6,4.486266666666666,KRTAP5-8
ENSG00000257242,5,771.8,4.4854666666666665,LINC01619
ENSG00000231940,5,774.2,4.483866666666667,RPS7P3
ENSG00000228939,5,774.8,4.483466666666667,AKT3-IT1
ENSG00000136688,5,775.2,4.4832,IL36G
ENSG00000168703,5,777.4,4.481733333333334,WFDC12
ENSG00000259527,5,779.0,4.480666666666667,LINC00052
ENSG00000201028,5,779.4,4.4804,RNU6-151P
ENSG00000253409,5,781.4,4.479066666666666,TRBV7-4
ENSG00000105664,5,784.8,4.4768,COMP
ENSG00000259517,5,784.8,4.4768,LINC02169
ENSG00000239263,5,787.4,4.475066666666667,RBM43P1
ENSG00000143184,5,787.8,4.4748,XCL1
ENSG00000222162,5,788.4,4.4744,RN7SKP151
ENSG00000211816,5,789.4,4.473733333333334,TRAV38-1
ENSG00000248278,5,789.6,4.4736,SUMO2P17
ENSG00000255987,5,790.2,4.4732,TOMM20P2
ENSG00000164900,5,790.2,4.4732,GBX1
ENSG00000165828,5,792.4,4.471733333333333,PRAP1
ENSG00000152779,5,792.6,4.4716000000000005,SLC16A12
ENSG00000258116,5,792.6,4.4716000000000005,PPIAP45
ENSG00000225192,5,795.6,4.4696,ZNF33BP1
ENSG00000250959,5,795.8,4.4694666666666665,GLUD1P3
ENSG00000149124,5,797.2,4.468533333333333,GLYAT
ENSG00000248846,5,797.2,4.468533333333333,LINC02065
ENSG00000232837,5,798.6,4.4676,LINC01700
ENSG00000223784,5,799.2,4.4672,LINP1
ENSG00000163739,5,799.2,4.4672,CXCL1
ENSG00000181215,5,799.8,4.4668,C4orf50
ENSG00000203876,5,800.4,4.4664,ADD3-AS1
ENSG00000141753,5,801.0,4.466,IGFBP4
ENSG00000281560,5,802.4,4.465066666666667,LSINCT5
ENSG00000133639,5,806.8,4.462133333333333,BTG1
ENSG00000211794,5,809.4,4.4604,TRAV12-3
ENSG00000121742,5,809.6,4.460266666666667,GJB6
ENSG00000234882,5,812.4,4.4584,EIF3EP1
ENSG00000242640,5,814.0,4.457333333333334,RPS29P11
ENSG00000100253,5,816.0,4.456,MIOX
ENSG00000255409,5,816.6,4.4556,RSF1-IT1
ENSG00000109851,5,817.2,4.4552,DBX1
ENSG00000172156,5,817.8,4.4548,CCL11
ENSG00000280953,5,818.6,4.454266666666666,LINC01163
ENSG00000184374,5,818.8,4.454133333333333,COLEC10
ENSG00000240718,5,819.6,4.4536,RN7SL851P
ENSG00000271215,5,820.8,4.4528,RPL21P136
ENSG00000204472,5,821.6,4.452266666666667,AIF1
ENSG00000128016,5,822.2,4.451866666666667,ZFP36
ENSG00000240877,5,822.8,4.451466666666667,RN7SL521P
ENSG00000229056,5,823.0,4.451333333333333,HECW2-AS1
ENSG00000069206,5,824.2,4.4505333333333335,ADAM7
ENSG00000211792,5,824.6,4.450266666666667,TRAV14DV4
ENSG00000230789,5,824.6,4.450266666666667,ARHGAP26-IT1
ENSG00000158477,5,825.0,4.45,CD1A
ENSG00000181778,5,826.4,4.449066666666667,TMEM252
ENSG00000254843,5,826.6,4.448933333333334,XIAPP2
ENSG00000135226,5,827.8,4.448133333333334,UGT2B28
ENSG00000198851,5,829.0,4.447333333333333,CD3E
ENSG00000203414,5,830.0,4.446666666666666,BTBD7P1
ENSG00000259092,5,830.4,4.4464,TRAV30
ENSG00000225712,5,831.0,4.446,ATP5MC2P1
ENSG00000230945,5,832.4,4.4450666666666665,LINC01507
ENSG00000233266,5,833.4,4.4444,HMGB1P31
ENSG00000170290,5,834.6,4.4436,SLN
ENSG00000213937,5,836.4,4.4424,CLDN9
ENSG00000161912,5,836.6,4.442266666666667,ADCY10P1
ENSG00000169903,5,836.8,4.4421333333333335,TM4SF4
ENSG00000133169,5,837.4,4.4417333333333335,BEX1
ENSG00000255200,5,838.6,4.440933333333334,PGAM1P8
ENSG00000148136,5,838.6,4.440933333333334,OR13C4
ENSG00000207208,5,839.6,4.440266666666667,RNU6-790P
ENSG00000167524,5,841.2,4.4392,RSKR
ENSG00000160181,5,842.0,4.438666666666666,TFF2
ENSG00000254709,5,842.2,4.438533333333333,IGLL5
ENSG00000230673,5,842.8,4.438133333333333,PABPC1P3
ENSG00000224019,5,843.0,4.438,RPL21P32
ENSG00000274012,5,843.6,4.4376,RN7SL2
ENSG00000150244,5,846.2,4.435866666666667,TRIM48
ENSG00000214223,5,848.0,4.434666666666667,HNRNPA1P10
ENSG00000232928,5,851.6,4.432266666666667,DDX3P1
ENSG00000095794,5,851.6,4.432266666666667,CREM
ENSG00000169393,5,852.0,4.432,ELSPBP1
ENSG00000237560,5,853.6,4.430933333333333,LINC01497
ENSG00000211777,5,853.6,4.430933333333333,TRAV3
ENSG00000283683,5,854.4,4.4304,MYOCOS
ENSG00000126545,5,855.0,4.43,CSN1S1
ENSG00000132437,5,855.6,4.4296,DDC
ENSG00000171564,5,856.0,4.429333333333333,FGB
ENSG00000271278,5,856.4,4.4290666666666665,ELOCP33
ENSG00000249119,5,857.0,4.4286666666666665,MTND6P4
ENSG00000225523,5,858.0,4.428,IGKV6D-21
ENSG00000229473,5,858.6,4.4276,RGS17P1
ENSG00000165682,5,858.6,4.4276,CLEC1B
ENSG00000133624,5,859.2,4.4272,ZNF767P
ENSG00000231793,5,862.8,4.4248,DOC2GP
ENSG00000089116,5,863.0,4.424666666666667,LHX5
ENSG00000235084,5,863.8,4.424133333333334,CHCHD2P6
ENSG00000163464,5,864.4,4.423733333333333,CXCR1
ENSG00000123689,5,864.6,4.4236,G0S2
ENSG00000222810,5,865.6,4.422933333333333,RNU2-68P
ENSG00000227071,5,867.8,4.421466666666666,FOCAD-AS1
ENSG00000215771,5,868.6,4.420933333333333,LRRC37A14P
ENSG00000165646,5,869.6,4.420266666666667,SLC18A2
ENSG00000239039,5,870.6,4.4196,SNORD13
ENSG00000143387,5,873.0,4.418,CTSK
ENSG00000267676,5,873.4,4.4177333333333335,THA1P
ENSG00000189001,5,873.6,4.4176,SBSN
ENSG00000235613,5,874.2,4.4172,NSRP1P1
ENSG00000196091,5,875.6,4.416266666666667,MYBPC1
ENSG00000129988,5,877.2,4.4152000000000005,LBP
ENSG00000169900,5,878.0,4.414666666666666,PYDC1
ENSG00000106178,5,879.2,4.413866666666666,CCL24
ENSG00000134827,5,880.4,4.4130666666666665,TCN1
ENSG00000167755,5,880.4,4.4130666666666665,KLK6
ENSG00000235141,5,880.6,4.412933333333333,COX6CP17
ENSG00000115361,5,881.2,4.412533333333333,ACADL
ENSG00000268066,5,883.0,4.411333333333333,FMR1-AS1
ENSG00000171101,5,884.2,4.410533333333333,SIGLEC17P
ENSG00000235385,5,884.8,4.4101333333333335,LINC02154
ENSG00000228278,5,886.2,4.4092,ORM2
ENSG00000202538,5,887.0,4.408666666666667,RNU4-2
ENSG00000225171,5,888.2,4.407866666666667,DUTP6
ENSG00000236646,5,888.6,4.4076,LAMTOR5P1
ENSG00000101292,5,891.6,4.4056,PROKR2
ENSG00000268964,5,892.2,4.4052,ERVV-2
ENSG00000248698,5,893.0,4.4046666666666665,LINC01085
ENSG00000252311,5,894.8,4.403466666666667,RNU1-103P
ENSG00000175426,5,895.6,4.402933333333333,PCSK1
ENSG00000196260,5,896.8,4.4021333333333335,SFTA2
ENSG00000137251,5,897.2,4.401866666666667,TINAG
ENSG00000124205,5,897.4,4.4017333333333335,EDN3
ENSG00000152518,5,897.8,4.401466666666667,ZFP36L2
ENSG00000184423,5,898.0,4.4013333333333335,RPL23AP38
ENSG00000232044,5,898.8,4.4008,SILC1
ENSG00000128438,5,902.8,4.398133333333333,TBC1D27P
ENSG00000211829,5,903.4,4.397733333333333,TRDC
ENSG00000242889,5,903.6,4.3976,RN7SL449P
ENSG00000211788,5,903.6,4.3976,TRAV13-1
ENSG00000199325,5,904.6,4.396933333333333,RNU4-39P
ENSG00000255569,5,904.6,4.396933333333333,TRAV1-1
ENSG00000243911,5,905.8,4.396133333333333,RN7SL430P
ENSG00000110203,5,906.2,4.395866666666667,FOLR3
ENSG00000222383,5,906.4,4.395733333333333,RNA5SP203
ENSG00000111057,5,907.8,4.3948,KRT18
ENSG00000226721,5,908.2,4.394533333333333,EEF1DP2
ENSG00000140465,5,909.2,4.393866666666667,CYP1A1
ENSG00000241983,5,910.4,4.393066666666667,RN7SL566P
ENSG00000270472,5,911.2,4.392533333333334,IGHV3OR16-9
ENSG00000228253,5,912.0,4.392,MT-ATP8
ENSG00000237840,5,912.6,4.3916,FAM21FP
ENSG00000204262,5,914.2,4.390533333333333,COL5A2
ENSG00000213411,5,914.4,4.3904,RBM22P2
ENSG00000263590,5,915.2,4.389866666666666,LINC02591
ENSG00000106541,5,916.4,4.389066666666666,AGR2
ENSG00000228492,5,917.6,4.3882666666666665,RAB11FIP1P1
ENSG00000282308,5,917.8,4.388133333333333,DPRXP3
ENSG00000164283,5,917.8,4.388133333333333,ESM1
ENSG00000243650,5,918.2,4.387866666666667,RN7SL834P
ENSG00000221971,5,918.4,4.387733333333333,TTC4P1
ENSG00000258872,5,918.4,4.387733333333333,FDPSP3
ENSG00000227560,5,919.2,4.3872,RPS15AP30
ENSG00000235812,5,920.4,4.3864,ADAM21P1
ENSG00000211793,5,922.2,4.3852,TRAV9-2
ENSG00000147113,5,922.4,4.385066666666667,DIPK2B
ENSG00000162344,5,924.6,4.3836,FGF19
ENSG00000239440,5,925.4,4.383066666666666,LINC02008
ENSG00000166589,5,926.0,4.382666666666667,CDH16
ENSG00000222872,5,927.0,4.382,RNU4-78P
ENSG00000100234,5,929.2,4.380533333333333,TIMP3
ENSG00000233690,5,932.2,4.378533333333333,EBAG9P1
ENSG00000239201,5,932.6,4.378266666666667,RPL21P106
ENSG00000181273,5,933.0,4.378,OR5AK2
ENSG00000200156,5,933.4,4.3777333333333335,RNU5B-1
ENSG00000250474,5,934.8,4.3768,WBP1LP2
ENSG00000215105,5,935.2,4.376533333333334,TTC3P1
ENSG00000133063,5,940.8,4.3728,CHIT1
ENSG00000129152,5,942.6,4.3716,MYOD1
ENSG00000269834,5,945.2,4.369866666666667,ZNF528-AS1
ENSG00000239122,5,945.6,4.3696,RNU2-11P
ENSG00000135480,5,945.6,4.3696,KRT7
ENSG00000083097,5,949.4,4.367066666666666,DOP1A
ENSG00000223396,5,951.2,4.365866666666666,RPS10P7
ENSG00000116824,5,953.4,4.3644,CD2
ENSG00000185986,5,954.4,4.363733333333333,SDHAP3
ENSG00000211944,5,956.0,4.362666666666667,IGHV3-16
ENSG00000120129,5,956.8,4.362133333333333,DUSP1
ENSG00000175899,5,957.2,4.361866666666667,A2M
ENSG00000250827,5,958.2,4.3612,MFSD4BP1
ENSG00000109205,5,962.6,4.358266666666666,ODAM
ENSG00000133800,5,962.6,4.358266666666666,LYVE1
ENSG00000198467,5,963.8,4.357466666666666,TPM2
ENSG00000204936,5,964.6,4.356933333333333,CD177
ENSG00000274925,5,965.6,4.3562666666666665,ZKSCAN2-DT
ENSG00000100985,5,966.0,4.356,MMP9
ENSG00000223724,5,967.0,4.355333333333333,RAD17P2
ENSG00000214176,5,967.2,4.3552,PLEKHM1P1
ENSG00000170442,5,967.2,4.3552,KRT86
ENSG00000239453,5,968.8,4.354133333333333,SIDT1-AS1
ENSG00000167754,5,969.0,4.354,KLK5
ENSG00000265684,5,969.0,4.354,RN7SL378P
ENSG00000164485,5,971.4,4.3524,IL22RA2
ENSG00000211810,5,972.8,4.351466666666667,TRAV29DV5
ENSG00000227376,5,973.2,4.3512,FTH1P16
ENSG00000257818,5,973.4,4.351066666666666,C1GALT1P1
ENSG00000163209,5,974.2,4.350533333333333,SPRR3
ENSG00000163501,5,975.6,4.3496,IHH
ENSG00000185674,5,976.6,4.348933333333333,LYG2
ENSG00000038427,5,977.0,4.3486666666666665,VCAN
ENSG00000211657,5,979.4,4.347066666666667,IGLV3-32
ENSG00000179796,5,979.8,4.3468,LRRC3B
ENSG00000242876,5,981.0,4.346,RN7SL812P
ENSG00000118271,5,981.6,4.3456,TTR
ENSG00000130066,5,983.0,4.344666666666667,SAT1
ENSG00000175084,5,983.2,4.344533333333334,DES
ENSG00000231503,5,985.2,4.3432,PTMAP4
ENSG00000199377,5,985.6,4.342933333333333,RNU5F-1
ENSG00000115009,5,986.4,4.3424,CCL20
ENSG00000102854,5,986.8,4.342133333333333,MSLN
ENSG00000117215,5,987.6,4.3416,PLA2G2D
ENSG00000283709,5,989.8,4.340133333333333,FAM238C
ENSG00000230481,5,991.8,4.3388,IGKV1OR22-5
ENSG00000230257,5,991.8,4.3388,NFE4
ENSG00000125872,5,995.4,4.3364,LRRN4
ENSG00000272533,5,995.8,4.336133333333334,SNORA28
ENSG00000135919,5,997.4,4.335066666666667,SERPINE2
ENSG00000169908,5,997.4,4.335066666666667,TM4SF1
ENSG00000259660,5,998.2,4.334533333333333,DNM1P47
ENSG00000214326,5,999.4,4.333733333333333,RPL31P1
ENSG00000120885,5,1000.2,4.3332,CLU
ENSG00000179676,5,1001.8,4.332133333333333,LINC00305
ENSG00000235029,5,1002.2,4.3318666666666665,MNX1-AS2
ENSG00000165716,5,1002.8,4.331466666666667,DIPK1B
ENSG00000177606,5,1005.4,4.329733333333333,JUN
ENSG00000224680,5,1006.4,4.329066666666667,PLA2G12AP1
ENSG00000176919,5,1006.8,4.3288,C8G
ENSG00000225569,5,1010.2,4.326533333333334,CCT4P2
ENSG00000140950,5,1010.8,4.326133333333333,MEAK7
ENSG00000148671,5,1011.6,4.3256,ADIRF
ENSG00000130287,5,1013.8,4.324133333333333,NCAN
ENSG00000163914,5,1014.2,4.3238666666666665,RHO
ENSG00000185710,5,1014.4,4.323733333333333,SMG1P4
ENSG00000239830,5,1014.8,4.323466666666667,RPS4XP22
ENSG00000105369,5,1015.0,4.323333333333333,CD79A
ENSG00000177590,5,1016.8,4.322133333333333,GIMAP3P
ENSG00000231711,5,1017.6,4.3216,LINC00899
ENSG00000162444,5,1018.6,4.3209333333333335,RBP7
ENSG00000170421,5,1019.0,4.320666666666667,KRT8
ENSG00000115008,5,1022.8,4.318133333333334,IL1A
ENSG00000219433,5,1023.4,4.317733333333333,BTBD10P2
ENSG00000270356,5,1027.0,4.315333333333333,IGHV1OR15-4
ENSG00000234709,5,1028.0,4.314666666666667,UPF3AP3
ENSG00000258608,5,1028.4,4.3144,DNAJC19P9
ENSG00000105825,5,1030.6,4.3129333333333335,TFPI2
ENSG00000255763,5,1033.6,4.310933333333334,MRPS18CP4
ENSG00000215548,5,1033.6,4.310933333333334,FRG1JP
ENSG00000285122,5,1034.8,4.310133333333333,PIGY-DT
ENSG00000083782,5,1036.8,4.3088,EPYC
ENSG00000235437,5,1039.8,4.3068,LINC01278
ENSG00000292372,5,1041.2,4.305866666666667,WASH6P
ENSG00000255014,5,1041.2,4.305866666666667,ARL6IP1P3
ENSG00000262759,5,1043.6,4.304266666666667,MRPS21P9
ENSG00000245849,5,1043.8,4.304133333333334,RAD51-AS1
ENSG00000248568,5,1044.8,4.303466666666667,KRT8P48
ENSG00000224598,5,1045.0,4.303333333333334,RPS5P2
ENSG00000085265,5,1045.4,4.303066666666666,FCN1
ENSG00000234176,5,1046.0,4.302666666666667,HSPA8P1
ENSG00000163395,5,1047.0,4.302,IGFN1
ENSG00000243955,5,1047.8,4.301466666666666,GSTA1
ENSG00000259535,5,1049.0,4.300666666666666,RPL21P12
ENSG00000211812,5,1049.6,4.3002666666666665,TRAV26-2
ENSG00000239797,5,1050.2,4.2998666666666665,RPL21P39
ENSG00000165810,5,1051.2,4.2992,BTNL9
ENSG00000091513,5,1052.2,4.298533333333333,TF
ENSG00000136929,5,1055.6,4.296266666666667,HEMGN
ENSG00000263955,5,1058.0,4.294666666666666,RN7SL850P
ENSG00000248180,5,1059.0,4.2940000000000005,GAPDHP60
ENSG00000254166,5,1059.8,4.293466666666666,CASC19
ENSG00000188100,5,1060.0,4.293333333333333,FAM25A
ENSG00000211809,5,1060.4,4.293066666666666,TRAV27
