gene_symbol,ensembl_id_x,category_major,category_minor,methods_present,aggregate_rank,aggregate_score,bio_relevance_score_0to5,rationale_short,spatial_suitability,pct_expr,mean_expr,gini_proxy,ensembl_id_y,aggregate_score_y,DE_Immune,DE_Malignant,HVG,SpaPROS,scGeneFit,RandomForest,methods_count
CCN1,ENSG00000142871,Other,Other,,346.0,12.828105449678189,0.602115556233957,High-ranking informative gene,Yes,0.5045780059054721,0.0084790936546492,0.484501453252615,ENSG00000142871,12.828105449678189,0,0,0,0,0,0,0
EGFL7,ENSG00000172889,Other,Other,,347.0,12.816472502655012,0.8871567961081586,High-ranking informative gene,Yes,8.1833787060215,0.1230796658488921,0.4831161044773728,ENSG00000172889,12.816472502655012,0,0,0,0,0,0,0
DHRS2,ENSG00000100867,Other,Other,,348.0,12.81444394742244,0.7654860391291065,High-ranking informative gene,Yes,1.9744845353583853,0.0245972238581947,3.4006289381796644,ENSG00000100867,12.81444394742244,0,0,0,0,0,0,0
EDN1,ENSG00000078401,Other,Other,,349.0,12.813890813228875,0.6782271510885046,High-ranking informative gene,Yes,2.8170399026804915,0.0404477488745727,0.2596509826650836,ENSG00000078401,12.813890813228875,0,0,0,0,0,0,0
IL1RN,ENSG00000136689,Cytokines_Chemokines_Checkpoints,Cytokine,,350.0,12.81251063905806,1.9694936338321751,Cytokine,Yes,3.642457598309832,0.0528475915526301,0.8961792882204255,ENSG00000136689,12.81251063905806,0,0,0,0,0,0,0
MSLN,ENSG00000102854,Other,Other,,351.0,12.805998948172002,0.6343211952193659,High-ranking informative gene,Yes,1.4044462424952542,0.0248454194348354,0.4550517755837918,ENSG00000102854,12.805998948172002,0,0,0,0,0,0,0
GSTA1,ENSG00000243955,Other,Other,,352.0,12.801293477432234,0.6594941502933696,High-ranking informative gene,Yes,0.997356303432312,0.0155625089830834,1.5439592183902513,ENSG00000243955,12.801293477432234,0,0,0,0,0,0,0
ORM2,ENSG00000228278,Other,Other,,353.0,12.787723976805369,0.6389298124564363,High-ranking informative gene,Yes,0.6419603248853036,0.0094657021471764,1.3724632038644708,ENSG00000228278,12.787723976805369,0,0,0,0,0,0,0
HPGD,ENSG00000164120,Other,Other,,354.0,12.786513760283643,0.8051826029236436,High-ranking informative gene,Yes,4.955877519027027,0.0696688779660812,1.5573524268948522,ENSG00000164120,12.786513760283643,0,0,0,0,0,0,0
LINC02532,ENSG00000235142,Other,Other,,355.0,12.77848565364083,0.618744342841236,High-ranking informative gene,Yes,1.3086438482782228,0.0203047788157845,0.1942024844305207,ENSG00000235142,12.77848565364083,0,0,0,0,0,0,0
GPX3,ENSG00000211445,Other,Other,,356.0,12.748957073516095,1.20645561488281,High-ranking informative gene,Yes,8.763531034637765,0.1313522241117413,8.389622145024795,ENSG00000211445,12.748957073516095,0,0,0,0,0,0,0
SDS,ENSG00000135094,Other,Other,,357.0,12.74506206061768,0.6930795533441287,High-ranking informative gene,Yes,2.869576699509196,0.0415753604259967,0.675763669428059,ENSG00000135094,12.74506206061768,0,0,0,0,0,0,0
LBP,ENSG00000129988,Other,Other,,358.0,12.739917598405324,0.6203905400637515,High-ranking informative gene,Yes,0.6175180718152689,0.0100593730750399,0.9572528903344868,ENSG00000129988,12.739917598405324,0,0,0,0,0,0,0
IGLV6-57,ENSG00000211640,Other,Other,,359.0,12.728335625068178,1.1393460462603298,High-ranking informative gene,Yes,1.6159981569979325,0.027960754663648,13.612877822022709,ENSG00000211640,12.728335625068178,0,0,0,0,0,0,0
S100A6,ENSG00000197956,Other,Other,,360.0,12.711425968893789,3.81520212784284,High-ranking informative gene,Yes,80.24756911960128,2.113300831328553,0.3246468537212169,ENSG00000197956,12.711425968893789,0,0,0,0,0,0,0
ENPP3,ENSG00000154269,Other,Other,,361.0,12.702821244094304,0.6042090749267267,High-ranking informative gene,Yes,0.7849615526168634,0.0096687406623601,0.4325966847693794,ENSG00000154269,12.702821244094304,0,0,0,0,0,0,0
UBD,ENSG00000213886,Other,Other,,362.0,12.690695521965464,0.978679807638006,High-ranking informative gene,Yes,2.289143425455336,0.028504024893638,8.845795282018655,ENSG00000213886,12.690695521965464,0,0,0,0,0,0,0
SAA2,ENSG00000134339,Other,Other,,363.0,12.654681922184231,0.7345246400162122,High-ranking informative gene,Yes,2.444225307003123,0.0262303015983334,2.352335361620831,ENSG00000134339,12.654681922184231,0,0,0,0,0,0,0
PDK4,ENSG00000004799,Other,Other,,364.0,12.648751003928696,0.9534694605242522,High-ranking informative gene,Yes,7.340261447824218,0.1215294138303238,3.162544268320944,ENSG00000004799,12.648751003928696,0,0,0,0,0,0,0
CCL20,ENSG00000115009,Cytokines_Chemokines_Checkpoints,Chemokine,,365.0,12.64775172660149,2.0153656394261947,Chemokine,Yes,3.4840043715110056,0.0604823115401128,2.3732158356522457,ENSG00000115009,12.64775172660149,0,0,0,0,0,0,0
CXCL1,ENSG00000163739,Cytokines_Chemokines_Checkpoints,Chemokine,,366.0,12.627324810090542,1.9760406716300751,Chemokine,Yes,1.7620897845429369,0.0284718347229382,3.093469226317812,ENSG00000163739,12.627324810090542,0,0,0,0,0,0,0
GPX2,ENSG00000176153,Other,Other,,367.0,12.62110038695202,0.6252165332539893,High-ranking informative gene,Yes,0.7178155930336771,0.0098610473090293,1.1360997520489664,ENSG00000176153,12.62110038695202,0,0,0,0,0,0,0
CAMK2B,ENSG00000058404,Other,Other,,368.0,12.61148159397885,0.6214466973195916,High-ranking informative gene,Yes,1.2510500335729802,0.0166055578202342,0.5358371299593494,ENSG00000058404,12.61148159397885,0,0,0,0,0,0,0
ESM1,ENSG00000164283,Other,Other,,369.0,12.6110143105161,0.6872593694696126,High-ranking informative gene,Yes,0.654883815014287,0.0106244519010874,2.8274385443629764,ENSG00000164283,12.6110143105161,0,0,0,0,0,0,0
FCN3,ENSG00000142748,Other,Other,,370.0,12.59894343113216,0.6001082118166511,High-ranking informative gene,Yes,0.5916710915573162,0.0087990343427622,0.6189992399093216,ENSG00000142748,12.59894343113216,0,0,0,0,0,0,0
FGFBP2,ENSG00000137441,Other,Other,,371.0,12.368239734778136,0.7503892716240852,High-ranking informative gene,Yes,2.474848359700061,0.0402056264077484,2.9704470798712577,ENSG00000137441,12.368239734778136,0,0,0,0,0,0,0
ARHGDIB,ENSG00000111348,Other,Other,,372.0,11.732463479517495,3.0520824938540474,High-ranking informative gene,Yes,63.0416276854872,1.4282690402701317,1.3990734299045513,ENSG00000111348,11.732463479517495,0,0,0,0,0,0,0
CD37,ENSG00000104894,Other,Other,,373.0,11.700282173625622,2.285886079828417,High-ranking informative gene,Yes,45.31621813727556,0.856320630407254,0.9080708191905454,ENSG00000104894,11.700282173625622,0,0,0,0,0,0,0
FXYD3,ENSG00000089356,Other,Other,,374.0,11.599053975135284,1.031608252225685,High-ranking informative gene,Yes,12.734413849486288,0.2089824963097797,1.1057452215357784,ENSG00000089356,11.599053975135284,0,0,0,0,0,0,0
RAC2,ENSG00000128340,Other,Other,,375.0,11.588882969468868,2.2790517312713297,High-ranking informative gene,Yes,44.41101193737165,0.8704473254889711,1.5371258898721776,ENSG00000128340,11.588882969468868,0,0,0,0,0,0,0
HCST,ENSG00000126264,Other,Other,,376.0,11.563115341463142,2.0668140763461995,High-ranking informative gene,Yes,39.84817708552821,0.7775087887385875,0.6335284489696921,ENSG00000126264,11.563115341463142,0,0,0,0,0,0,0
IL2RG,ENSG00000147168,Cytokines_Chemokines_Checkpoints,Cytokine,,377.0,11.54902053365073,3.300529515288803,Cytokine,Yes,39.10198600329831,0.75935519237217,1.3612095087516976,ENSG00000147168,11.54902053365073,0,0,0,0,0,0,0
HLA-E,ENSG00000204592,Other,Other,,378.0,11.497929557485731,3.612756797311453,High-ranking informative gene,Yes,77.04479113111444,1.797677721806864,1.5267147763639215,ENSG00000204592,11.497929557485731,0,0,0,0,0,0,0
S100A13,ENSG00000189171,Other,Other,,379.0,11.48314554236561,1.5361194910398923,High-ranking informative gene,Yes,26.83562725283123,0.4591695153374192,0.4199441335631654,ENSG00000189171,11.48314554236561,0,0,0,0,0,0,0
SPINT2,ENSG00000167642,Other,Other,,380.0,11.4821268121037,1.420661268075777,High-ranking informative gene,Yes,23.72668504049828,0.4261472525252593,0.3264509407491303,ENSG00000167642,11.4821268121037,0,0,0,0,0,0,0
CYTIP,ENSG00000115165,Other,Other,,381.0,11.474993071175344,1.96007722870218,High-ranking informative gene,Yes,37.36096712657435,0.6688321506280553,0.8927164520124391,ENSG00000115165,11.474993071175344,0,0,0,0,0,0,0
LCP1,ENSG00000136167,Other,Other,,382.0,11.432997061438536,2.198084267770684,High-ranking informative gene,Yes,41.6805032294678,0.7424234998756276,2.906583354959139,ENSG00000136167,11.432997061438536,0,0,0,0,0,0,0
LIMD2,ENSG00000136490,Other,Other,,383.0,11.432731423224569,2.1779715148622127,High-ranking informative gene,Yes,43.99493174430593,0.7459376269528866,0.3458809252052877,ENSG00000136490,11.432731423224569,0,0,0,0,0,0,0
TNFAIP3,ENSG00000118503,Cytokines_Chemokines_Checkpoints,Cytokine,,384.0,11.419650453776477,3.272092826768836,Cytokine,Yes,38.40945549964741,0.717228185377107,1.6764799963676489,ENSG00000118503,11.419650453776477,0,0,0,0,0,0,0
CYBA,ENSG00000051523,Other,Other,,385.0,11.416475072371858,2.9417455814261446,High-ranking informative gene,Yes,63.29841181544133,1.2345486839016342,0.0799509755895682,ENSG00000051523,11.416475072371858,0,0,0,0,0,0,0
PCOLCE,ENSG00000106333,Other,Other,,386.0,11.398788789133134,1.0802324762661772,High-ranking informative gene,Yes,12.874043731966808,0.2213287526435694,2.402833621118396,ENSG00000106333,11.398788789133134,0,0,0,0,0,0,0
FYB1,ENSG00000082074,Other,Other,,387.0,11.398519165201115,1.4858970959138396,High-ranking informative gene,Yes,25.21091978726811,0.4611766073269754,0.5912462555627419,ENSG00000082074,11.398519165201115,0,0,0,0,0,0,0
FXYD5,ENSG00000089327,Other,Other,,388.0,11.395687188356511,3.059725223256286,High-ranking informative gene,Yes,66.01964932390482,1.291804691473509,0.4211331810348029,ENSG00000089327,11.395687188356511,0,0,0,0,0,0,0
MGST1,ENSG00000008394,Other,Other,,389.0,11.375811573468528,1.068266685664995,High-ranking informative gene,Yes,14.643438097887014,0.2335530183901789,0.4903529657639691,ENSG00000008394,11.375811573468528,0,0,0,0,0,0,0
CLDN4,ENSG00000189143,Other,Other,,390.0,11.37357103394544,0.8653028142916133,High-ranking informative gene,Yes,9.341435799753327,0.158368287349118,0.3122486301153421,ENSG00000189143,11.37357103394544,0,0,0,0,0,0,0
CXCL13,ENSG00000156234,Immune_lineage_state,Immune_other,,391.0,11.369854959365812,3.317040147747188,Immune other marker,Yes,9.773248937323883,0.2886509838724812,5.643959452590165,ENSG00000156234,11.369854959365812,0,0,0,0,0,0,0
ALOX5AP,ENSG00000132965,Other,Other,,392.0,11.36413931532366,1.686739119308148,High-ranking informative gene,Yes,29.76476438510876,0.5658486772107245,1.1855903307031033,ENSG00000132965,11.36413931532366,0,0,0,0,0,0,0
DSTN,ENSG00000125868,Other,Other,,393.0,11.362801124568705,2.296732699179863,High-ranking informative gene,Yes,46.6495851840614,0.8114467741965733,0.7609136759140716,ENSG00000125868,11.362801124568705,0,0,0,0,0,0,0
SH3BGRL3,ENSG00000142669,Other,Other,,394.0,11.359460752692582,3.773050847755991,High-ranking informative gene,Yes,81.63965376284273,1.9953362428226,0.4498557223272675,ENSG00000142669,11.359460752692582,0,0,0,0,0,0,0
VIM,ENSG00000026025,Hypoxia_Angiogenesis_EMT_ECM_Vascular,EMT_Epithelial,,395.0,11.354476840349058,4.7705115738299,EMT Epithelial,Yes,80.57093731826342,2.495914185655772,2.21863523869126,ENSG00000026025,11.354476840349058,0,0,0,0,0,0,0
MXRA8,ENSG00000162576,Other,Other,,396.0,11.351718613802424,0.8810622556202762,High-ranking informative gene,Yes,9.369249398074402,0.1575575700136945,0.7336730994769762,ENSG00000162576,11.351718613802424,0,0,0,0,0,0,0
ELOB,ENSG00000103363,Other,Other,,397.0,11.35109782780188,2.4722367665245044,High-ranking informative gene,Yes,51.20399167277723,0.9808460771363536,0.1820335460805695,ENSG00000103363,11.35109782780188,0,0,0,0,0,0,0
PPDPF,ENSG00000125534,Other,Other,,398.0,11.348730838723675,3.660552138505868,High-ranking informative gene,Yes,79.76939998482895,1.8679649319929543,0.0720239978929207,ENSG00000125534,11.348730838723675,0,0,0,0,0,0,0
DSP,ENSG00000096696,Other,Other,,399.0,11.348266666567456,0.902202609720853,High-ranking informative gene,Yes,10.561019944316612,0.1629917828822877,0.2199099848111303,ENSG00000096696,11.348266666567456,0,0,0,0,0,0,0
MIF,ENSG00000240972,Other,Other,,400.0,11.34687989362855,3.6722897766751537,High-ranking informative gene,Yes,79.17688605695886,1.8349379396029148,1.1414813543566007,ENSG00000240972,11.34687989362855,0,0,0,0,0,0,0
NUPR1,ENSG00000176046,Other,Other,,401.0,11.341478771507232,1.4921363252574338,High-ranking informative gene,Yes,25.91159770860901,0.4338053542901695,0.4170425027137378,ENSG00000176046,11.341478771507232,0,0,0,0,0,0,0
SMIM22,ENSG00000267795,Other,Other,,402.0,11.339243542981484,0.8060293513867857,High-ranking informative gene,Yes,8.033915733225456,0.1379019138828155,0.0793272665107994,ENSG00000267795,11.339243542981484,0,0,0,0,0,0,0
ITGB2,ENSG00000160255,Other,Other,,403.0,11.33809638430668,1.7834776056460064,High-ranking informative gene,Yes,32.38542342691626,0.556005919134191,1.5598218436647953,ENSG00000160255,11.33809638430668,0,0,0,0,0,0,0
ELF3,ENSG00000163435,Other,Other,,404.0,11.33696599656972,0.8333229223126865,High-ranking informative gene,Yes,8.803987177650228,0.1385126662920011,0.1272981352762078,ENSG00000163435,11.33696599656972,0,0,0,0,0,0,0
IFITM2,ENSG00000185201,Other,Other,,405.0,11.324112652450994,3.046211698365452,High-ranking informative gene,Yes,64.31880564475573,1.341266298492626,1.2559441436133192,ENSG00000185201,11.324112652450994,0,0,0,0,0,0,0
ATP5MG,ENSG00000167283,Other,Other,,406.0,11.322829247435587,2.623500861796132,High-ranking informative gene,Yes,54.569718015064296,1.0960128107410696,0.4181749235030534,ENSG00000167283,11.322829247435587,0,0,0,0,0,0,0
SELENOW,ENSG00000178980,Other,Other,,407.0,11.31547975313043,2.124845409089512,High-ranking informative gene,Yes,42.55508637667478,0.7440436950424524,0.3473170471474192,ENSG00000178980,11.31547975313043,0,0,0,0,0,0,0
TPM1,ENSG00000140416,Other,Other,,408.0,11.315461476176017,1.593117044899627,High-ranking informative gene,Yes,28.49151966196645,0.4755185844741934,0.5553415724217142,ENSG00000140416,11.315461476176017,0,0,0,0,0,0,0
ATP5MC3,ENSG00000154518,Other,Other,,409.0,11.312471335162684,2.2194676587221904,High-ranking informative gene,Yes,44.83327293006425,0.7822353959694182,0.5795657205503629,ENSG00000154518,11.312471335162684,0,0,0,0,0,0,0
BIRC3,ENSG00000023445,Other,Other,,410.0,11.31228376481596,1.6643635189186394,High-ranking informative gene,Yes,29.356550664295483,0.5119658375454972,1.4113023301472696,ENSG00000023445,11.31228376481596,0,0,0,0,0,0,0
ATP5MC2,ENSG00000135390,Other,Other,,411.0,11.309270826744417,2.807464015224777,High-ranking informative gene,Yes,58.44873167182202,1.299720909397883,0.3945622551308129,ENSG00000135390,11.309270826744417,0,0,0,0,0,0,0
FBLN1,ENSG00000077942,Other,Other,,412.0,11.306761751859648,0.9340795999469932,High-ranking informative gene,Yes,10.071051101165637,0.1704513141076462,1.475164682390382,ENSG00000077942,11.306761751859648,0,0,0,0,0,0,0
CD9,ENSG00000010278,Other,Other,,414.0,11.301150111417936,1.4898322750249997,High-ranking informative gene,Yes,25.78376753450713,0.4487726724096126,0.4028406309950932,ENSG00000010278,11.301150111417936,0,0,0,0,0,0,0
FOXP3,ENSG00000049768,Immune_lineage_state,Treg,,415.0,11.300362566040848,1.8005772298615157,Treg marker,Yes,4.944920646961151,0.0976934921012108,0.3547048031832566,ENSG00000049768,11.300362566040848,0,0,0,0,0,0,0
TRBV5-1,ENSG00000211734,Other,Other,,416.0,11.298293027769471,0.6960272867843564,High-ranking informative gene,Yes,2.301224079271563,0.0649730952713298,2.746089070120559,ENSG00000211734,11.298293027769471,0,0,0,0,0,0,0
EREG,ENSG00000124882,Other,Other,,417.0,11.298074551935644,0.5969690117478919,High-ranking informative gene,Yes,2.131252089531685,0.0235019394192936,0.597812120506439,ENSG00000124882,11.298074551935644,0,0,0,0,0,0,0
TRBV7-2,ENSG00000282939,Other,Other,,418.0,11.296991400993576,0.8941845070729709,High-ranking informative gene,Yes,2.3939360736751354,0.0668737682783984,7.86164313580866,ENSG00000282939,11.296991400993576,0,0,0,0,0,0,0
HBB,ENSG00000244734,Other,Other,,419.0,11.292164084417744,1.0189612101559942,High-ranking informative gene,Yes,6.268454603431465,0.1346723466953003,7.285035049301362,ENSG00000244734,11.292164084417744,0,0,0,0,0,0,0
EVL,ENSG00000196405,Other,Other,,420.0,11.289586206305628,2.1898707192300817,High-ranking informative gene,Yes,44.33712328728638,0.7460605829044105,0.5267215177296861,ENSG00000196405,11.289586206305628,0,0,0,0,0,0,0
TRBV7-9,ENSG00000278030,Other,Other,,421.0,11.28334814689242,0.8312918493973569,High-ranking informative gene,Yes,2.536094465093925,0.0709392640178465,6.070896331539685,ENSG00000278030,11.28334814689242,0,0,0,0,0,0,0
COX6C,ENSG00000164919,Other,Other,,422.0,11.275775351652074,3.299310514241313,High-ranking informative gene,Yes,72.13077448228779,1.448134050644913,0.3993910104459395,ENSG00000164919,11.275775351652074,0,0,0,0,0,0,0
COTL1,ENSG00000103187,Other,Other,,423.0,11.273000585502208,2.3472436759807227,High-ranking informative gene,Yes,47.22243293130042,0.8928891499395643,1.0913264860687275,ENSG00000103187,11.273000585502208,0,0,0,0,0,0,0
SARAF,ENSG00000133872,Other,Other,,424.0,11.2696643524916,3.380615385100448,High-ranking informative gene,Yes,72.94916854197746,1.6136909043157752,0.6051202744978881,ENSG00000133872,11.2696643524916,0,0,0,0,0,0,0
TPSAB1,ENSG00000172236,Other,Other,,425.0,11.265697672827992,0.5827049836713996,High-ranking informative gene,Yes,0.6043136362487047,0.0154294069883879,1.643896583246775,ENSG00000172236,11.265697672827992,0,0,0,0,0,0,0
CLDN3,ENSG00000165215,Other,Other,,426.0,11.257397097872412,0.8082443476245921,High-ranking informative gene,Yes,8.052739077543748,0.1308187089588005,0.2685060267746393,ENSG00000165215,11.257397097872412,0,0,0,0,0,0,0
HSP90AB1,ENSG00000096384,CellCycle_DDR_Stress,Stress_Senescence,,427.0,11.256171441331254,4.332709485307991,Stress Senescence,Yes,76.34242753714801,1.7927160498806378,3.3213610315742463,ENSG00000096384,11.256171441331254,0,0,0,0,0,0,0
GPX1,ENSG00000233276,Other,Other,,428.0,11.255846107890465,1.260752292463535,High-ranking informative gene,Yes,18.510652046266102,0.3359553666862669,1.5761247538878027,ENSG00000233276,11.255846107890465,0,0,0,0,0,0,0
IGHV3-23,ENSG00000211949,Other,Other,,429.0,11.253960066156834,1.1811167728098992,High-ranking informative gene,Yes,3.673080651006771,0.0855399601624942,14.205995250422438,ENSG00000211949,11.253960066156834,0,0,0,0,0,0,0
KLRC1,ENSG00000134545,Other,Other,,430.0,11.251020733402136,0.7578216539992956,High-ranking informative gene,Yes,4.3465068649017695,0.0869660817941028,2.4888174151318894,ENSG00000134545,11.251020733402136,0,0,0,0,0,0,0
MT2A,ENSG00000125148,Other,Other,,431.0,11.25089875009466,3.10346819843547,High-ranking informative gene,Yes,64.55620453951639,1.5805295940818522,0.8636837006708308,ENSG00000125148,11.25089875009466,0,0,0,0,0,0,0
TRBV6-5,ENSG00000211721,Other,Other,,432.0,11.243629878098185,0.9107700533744524,High-ranking informative gene,Yes,1.6011080488058411,0.0417642613077869,9.232990184850332,ENSG00000211721,11.243629878098185,0,0,0,0,0,0,0
SAT1,ENSG00000130066,Other,Other,,433.0,11.242448329902244,3.0392330062537147,High-ranking informative gene,Yes,63.728820225823945,1.3836444077731809,1.3638314967786729,ENSG00000130066,11.242448329902244,0,0,0,0,0,0,0
S100A11,ENSG00000163191,Other,Other,,434.0,11.240504573251458,3.5157731448625458,High-ranking informative gene,Yes,75.52150496852006,1.8210500877774791,0.4223072351149103,ENSG00000163191,11.240504573251458,0,0,0,0,0,0,0
XCL2,ENSG00000143185,Other,Other,,435.0,11.240126978205106,0.8217156481447919,High-ranking informative gene,Yes,5.947333968270016,0.1191568875857066,2.5542191802001213,ENSG00000143185,11.240126978205106,0,0,0,0,0,0,0
TRBV3-1,ENSG00000237702,Other,Other,,436.0,11.234409809309469,0.9099707854511352,High-ranking informative gene,Yes,1.287291995021647,0.0337705723633428,9.554020952692133,ENSG00000237702,11.234409809309469,0,0,0,0,0,0,0
TRDC,ENSG00000211829,Other,Other,,437.0,11.234255912505343,0.7375935052988779,High-ranking informative gene,Yes,2.845134446439161,0.0605781127770916,3.4738748635001286,ENSG00000211829,11.234255912505343,0,0,0,0,0,0,0
TRBV9,ENSG00000211716,Other,Other,,438.0,11.233821546639778,0.7920611059348882,High-ranking informative gene,Yes,1.565147032794755,0.0408370195817348,6.162151967398548,ENSG00000211716,11.233821546639778,0,0,0,0,0,0,0
TRBV4-1,ENSG00000211710,Other,Other,,439.0,11.231998118876728,0.9928036490667644,High-ranking informative gene,Yes,1.0175843749385365,0.028186003574229,12.009310098865043,ENSG00000211710,11.231998118876728,0,0,0,0,0,0,0
TRBV4-2,ENSG00000211745,Other,Other,,440.0,11.231726917148714,0.8089469349764195,High-ranking informative gene,Yes,1.2434645067581442,0.0345925855008342,6.933621878328271,ENSG00000211745,11.231726917148714,0,0,0,0,0,0,0
LINC02446,ENSG00000256039,Other,Other,,441.0,11.22999090487148,0.7155305607967288,High-ranking informative gene,Yes,3.7143796303319903,0.0784281316053391,2.0128752869817816,ENSG00000256039,11.22999090487148,0,0,0,0,0,0,0
TRBV2,ENSG00000226660,Other,Other,,442.0,11.225632846698902,0.7259370894574066,High-ranking informative gene,Yes,1.398265442868336,0.0349807504649142,4.621703661944216,ENSG00000226660,11.225632846698902,0,0,0,0,0,0,0
SPDEF,ENSG00000124664,Other,Other,,443.0,11.225618419608985,0.7301109111975863,High-ranking informative gene,Yes,6.235864932671433,0.0973240464194888,0.0751531996700588,ENSG00000124664,11.225618419608985,0,0,0,0,0,0,0
NPC2,ENSG00000119655,Other,Other,,444.0,11.225307571430424,2.1638969411495843,High-ranking informative gene,Yes,43.26419266114328,0.7731811851177526,0.6471161705442967,ENSG00000119655,11.225307571430424,0,0,0,0,0,0,0
TRBV7-6,ENSG00000211727,Other,Other,,445.0,11.22210684516364,0.7051550342369305,High-ranking informative gene,Yes,1.3769135896117604,0.0368545266299316,4.084129749922914,ENSG00000211727,11.22210684516364,0,0,0,0,0,0,0
PCED1B-AS1,ENSG00000247774,Other,Other,,446.0,11.217901757495412,0.6933632865206728,High-ranking informative gene,Yes,3.889689583386016,0.0576272712798039,1.4466455390221713,ENSG00000247774,11.217901757495412,0,0,0,0,0,0,0
CSTB,ENSG00000160213,Other,Other,,447.0,11.209220402473164,2.8778104068807697,High-ranking informative gene,Yes,62.331959510143534,1.1134790757801658,0.375733840358797,ENSG00000160213,11.209220402473164,0,0,0,0,0,0,0
ALDOA,ENSG00000149925,Other,Other,,448.0,11.209124551500308,3.337285082985493,High-ranking informative gene,Yes,71.15982704998862,1.508935743628494,1.864967143771003,ENSG00000149925,11.209124551500308,0,0,0,0,0,0,0
HLA-DMA,ENSG00000204257,Other,Other,,449.0,11.204678039496963,1.5741635683175423,High-ranking informative gene,Yes,27.597832225003582,0.4618916256683488,1.0611773749059863,ENSG00000204257,11.204678039496963,0,0,0,0,0,0,0
IGLV3-25,ENSG00000211659,Other,Other,,450.0,11.20235454632392,1.6707584758562892,High-ranking informative gene,Yes,2.364155857290953,0.0468412782480083,28.55775912178652,ENSG00000211659,11.20235454632392,0,0,0,0,0,0,0
TRAV12-2,ENSG00000211789,Other,Other,,451.0,11.202241728825523,0.780938879470354,High-ranking informative gene,Yes,1.751694803352251,0.0380808263874583,5.765094465415826,ENSG00000211789,11.202241728825523,0,0,0,0,0,0,0
GNG11,ENSG00000127920,Other,Other,,452.0,11.199772174522302,0.9152125814857216,High-ranking informative gene,Yes,11.047336496778954,0.1808880289551909,0.1792623062286705,ENSG00000127920,11.199772174522302,0,0,0,0,0,0,0
PRDX1,ENSG00000117450,Other,Other,,453.0,11.19881505922509,2.934912879375491,High-ranking informative gene,Yes,63.0626985933062,1.1829819149466425,0.7393096075104614,ENSG00000117450,11.19881505922509,0,0,0,0,0,0,0
TRBV6-1,ENSG00000211706,Other,Other,,454.0,11.198340761229478,0.7977500333217193,High-ranking informative gene,Yes,1.0892254615231138,0.0269613922585579,6.868291766250058,ENSG00000211706,11.198340761229478,0,0,0,0,0,0,0
IGLV1-51,ENSG00000211644,Other,Other,,455.0,11.197945394497758,1.7848733884111192,High-ranking informative gene,Yes,3.217106205803759,0.0641593403254395,30.69440965290512,ENSG00000211644,11.197945394497758,0,0,0,0,0,0,0
TRAV38-2DV8,ENSG00000211817,Other,Other,,456.0,11.19765668314967,0.8319133013878509,High-ranking informative gene,Yes,1.312858029842019,0.0307700703762585,7.544928866862205,ENSG00000211817,11.19765668314967,0,0,0,0,0,0,0
TRAV13-1,ENSG00000211788,Other,Other,,457.0,11.197496969294892,0.821606162864591,High-ranking informative gene,Yes,2.420344944808278,0.0502975216398787,6.169206545113725,ENSG00000211788,11.197496969294892,0,0,0,0,0,0,0
GPX4,ENSG00000167468,Other,Other,,458.0,11.196140760882182,3.043599171719909,High-ranking informative gene,Yes,66.16096487901083,1.2614995849175432,0.3305992480549796,ENSG00000167468,11.196140760882182,0,0,0,0,0,0,0
NFKBIA,ENSG00000100906,Other,Other,,459.0,11.192552178944316,2.512992294713168,High-ranking informative gene,Yes,51.95664450007163,0.9673560433275948,0.884421433539317,ENSG00000100906,11.192552178944316,0,0,0,0,0,0,0
TRBV5-6,ENSG00000211728,Other,Other,,460.0,11.190185560384393,0.7657447884553491,High-ranking informative gene,Yes,1.054388227262379,0.0256617432828929,6.076321745142504,ENSG00000211728,11.190185560384393,0,0,0,0,0,0,0
MT1H,ENSG00000205358,Other,Other,,461.0,11.189650315718875,0.6194656875009328,High-ranking informative gene,Yes,1.354718900042414,0.0245716353480174,1.9797731130630096,ENSG00000205358,11.189650315718875,0,0,0,0,0,0,0
PDZK1IP1,ENSG00000162366,Other,Other,,462.0,11.187195937078169,0.7216337898526723,High-ranking informative gene,Yes,6.036674617422548,0.0801112044628482,0.1972335231222338,ENSG00000162366,11.187195937078169,0,0,0,0,0,0,0
CCL8,ENSG00000108700,Cytokines_Chemokines_Checkpoints,Chemokine,,463.0,11.187191403341936,1.8267076523216192,Chemokine,Yes,1.5901511767399654,0.0296989530961892,0.9743969903319216,ENSG00000108700,11.187191403341936,0,0,0,0,0,0,0
FBLN2,ENSG00000163520,Other,Other,,464.0,11.18565035164435,0.8324568321799743,High-ranking informative gene,Yes,8.60957293484033,0.1396438669920029,0.4397305102276779,ENSG00000163520,11.18565035164435,0,0,0,0,0,0,0
IGLV2-14,ENSG00000211666,Other,Other,,465.0,11.180911262722883,1.8575419866696845,High-ranking informative gene,Yes,4.805290764480631,0.0960800021769088,31.01051900797186,ENSG00000211666,11.180911262722883,0,0,0,0,0,0,0
TRAV21,ENSG00000211801,Other,Other,,466.0,11.178986318653246,0.8927229832209693,High-ranking informative gene,Yes,1.5527854335409472,0.0341184385120957,8.932063290954929,ENSG00000211801,11.178986318653246,0,0,0,0,0,0,0
