gene,score
ENSG00000104332,
ENSG00000108691,
ENSG00000177455,
ENSG00000211829,
ENSG00000173467,
ENSG00000203875,
ENSG00000164483,
ENSG00000235576,
ENSG00000136689,
ENSG00000280721,
ENSG00000153002,
ENSG00000229391,
ENSG00000099958,
ENSG00000095970,
ENSG00000100292,
ENSG00000236552,
ENSG00000107165,
ENSG00000256039,
ENSG00000110484,
ENSG00000165168,
ENSG00000138755,
ENSG00000094755,
ENSG00000173436,
ENSG00000187513,
ENSG00000106809,
ENSG00000247982,
ENSG00000168333,
ENSG00000164106,
ENSG00000170442,
ENSG00000171557,
ENSG00000102245,
ENSG00000182578,
ENSG00000165507,
ENSG00000244734,
ENSG00000123689,
ENSG00000205426,
ENSG00000157766,
ENSG00000168497,
ENSG00000245164,
ENSG00000115009,
ENSG00000138615,
ENSG00000111913,
ENSG00000131771,
ENSG00000122224,
ENSG00000069122,
ENSG00000110079,
ENSG00000125144,
ENSG00000139187,
ENSG00000206075,
ENSG00000196616,
ENSG00000197614,
ENSG00000211653,
ENSG00000154133,
ENSG00000247774,
ENSG00000163993,
ENSG00000186832,
ENSG00000085265,
ENSG00000163347,
ENSG00000163631,
ENSG00000173267,
ENSG00000162692,
ENSG00000117560,
ENSG00000148346,
ENSG00000128218,
ENSG00000139219,
ENSG00000213809,
ENSG00000198650,
ENSG00000038945,
ENSG00000188820,
ENSG00000137731,
ENSG00000105664,
ENSG00000205002,
ENSG00000163017,
ENSG00000150337,
ENSG00000211679,
ENSG00000177494,
ENSG00000160886,
ENSG00000131055,
ENSG00000211644,
ENSG00000091513,
ENSG00000078401,
ENSG00000203883,
ENSG00000163563,
ENSG00000185479,
ENSG00000211673,
ENSG00000165810,
ENSG00000211662,
ENSG00000128052,
ENSG00000130822,
ENSG00000155659,
ENSG00000174917,
ENSG00000109943,
ENSG00000166595,
ENSG00000134817,
ENSG00000188257,
ENSG00000110777,
ENSG00000174946,
ENSG00000124882,
ENSG00000100721,
ENSG00000143556,
ENSG00000220749,
ENSG00000164530,
ENSG00000198542,
ENSG00000211660,
ENSG00000240505,
ENSG00000131097,
ENSG00000178776,
ENSG00000018280,
ENSG00000118271,
ENSG00000121552,
ENSG00000211947,
ENSG00000164266,
ENSG00000164120,
ENSG00000124491,
ENSG00000254709,
ENSG00000104921,
ENSG00000121742,
ENSG00000134443,
ENSG00000137673,
ENSG00000102854,
ENSG00000164736,
ENSG00000214223,
ENSG00000281103,
ENSG00000205420,
ENSG00000175063,
ENSG00000227191,
ENSG00000158874,
ENSG00000110195,
ENSG00000160856,
ENSG00000229028,
ENSG00000159958,
ENSG00000100985,
ENSG00000166428,
ENSG00000270550,
ENSG00000169900,
ENSG00000168229,
ENSG00000133169,
ENSG00000165457,
ENSG00000263639,
ENSG00000248527,
ENSG00000277494,
ENSG00000171564,
ENSG00000163739,
ENSG00000074966,
ENSG00000278196,
ENSG00000211659,
ENSG00000211695,
ENSG00000188536,
ENSG00000198523,
ENSG00000112936,
ENSG00000109072,
ENSG00000064886,
ENSG00000102243,
ENSG00000189377,
ENSG00000223361,
