gene,gene_nr,selection,rank,marker_rank,tree_rank,importance_score,pca_score,pre_selected,prior_selected,pca_selected,celltypes_DE_1vsall,celltypes_DE_specific,celltypes_DE,celltypes_marker,list_only_ct_marker,required_marker,required_list_marker
ENSG00000188403,2517,False,,,,,0.0006712557028734203,False,False,False,,,,,False,False,False
ENSG00000256134,2518,False,,,,,0.0006708637051144955,False,False,False,,,,,False,False,False
ENSG00000120211,2519,False,,,,,0.0006698589455488779,False,False,False,,,,,False,False,False
ENSG00000240828,2520,False,,,,,0.0006698031334406361,False,False,False,,,,,False,False,False
ENSG00000235330,2521,False,,,,,0.0006696366146629083,False,False,False,,,,,False,False,False
ENSG00000232606,2522,False,,,,,0.0006694225623960353,False,False,False,,,,,False,False,False
ENSG00000226632,2523,False,,,,,0.000669107296023772,False,False,False,,,,,False,False,False
ENSG00000231171,2524,False,,,,,0.0006683312963770218,False,False,False,,,,,False,False,False
ENSG00000237136,2525,False,,,,,0.0006674587129718687,False,False,False,,,,,False,False,False
ENSG00000231169,2526,False,,,,,0.0006652867873533097,False,False,False,,,,,False,False,False
ENSG00000270356,2527,False,,,,,0.0006641758618386042,False,False,False,,,,,False,False,False
ENSG00000244229,2528,False,,,,,0.0006629437723790457,False,False,False,,,,,False,False,False
ENSG00000169393,2529,False,,,,,0.0006625147871104894,False,False,False,,,,,False,False,False
ENSG00000230020,2530,False,,,,,0.0006621654044399142,False,False,False,,,,,False,False,False
ENSG00000284239,2531,False,,,,,0.0006612962600447656,False,False,False,,,,,False,False,False
ENSG00000253590,2532,False,,,,,0.0006598970956472999,False,False,False,,,,,False,False,False
ENSG00000243519,2533,False,,,,,0.0006584866432715581,False,False,False,,,,,False,False,False
ENSG00000254876,2534,False,,,,,0.0006576600243683213,False,False,False,,,,,False,False,False
ENSG00000253770,2535,False,,,,,0.0006572704925195109,False,False,False,,,,,False,False,False
ENSG00000270864,2536,False,,,,,0.0006571835368714401,False,False,False,,,,,False,False,False
ENSG00000126545,2537,False,,,,,0.0006555630956951291,False,False,False,,,,,False,False,False
ENSG00000239223,2538,False,,,,,0.0006555492614024065,False,False,False,,,,,False,False,False
ENSG00000214760,2539,False,,,,,0.0006539459633196573,False,False,False,,,,,False,False,False
ENSG00000231625,2540,False,,,,,0.0006526239258237325,False,False,False,,,,,False,False,False
ENSG00000234186,2541,False,,,,,0.0006498658863863822,False,False,False,,,,,False,False,False
ENSG00000253463,2542,False,,,,,0.0006473095702957132,False,False,False,,,,,False,False,False
ENSG00000258640,2543,False,,,,,0.0006471328743156295,False,False,False,,,,,False,False,False
ENSG00000236809,2544,False,,,,,0.0006471088494262341,False,False,False,,,,,False,False,False
ENSG00000242931,2545,False,,,,,0.0006468414284739192,False,False,False,,,,,False,False,False
ENSG00000181778,2546,False,,,,,0.0006453324010578156,False,False,False,,,,,False,False,False
ENSG00000255469,2547,False,,,,,0.0006442378651972629,False,False,False,,,,,False,False,False
ENSG00000233560,2548,False,,,,,0.0006440993999008166,False,False,False,,,,,False,False,False
ENSG00000230126,2549,False,,,,,0.0006433592337015874,False,False,False,,,,,False,False,False
ENSG00000178734,2550,False,,,,,0.0006432882308091445,False,False,False,,,,,False,False,False
ENSG00000271278,2551,False,,,,,0.0006432188036971124,False,False,False,,,,,False,False,False
ENSG00000239263,2552,False,,,,,0.0006414550736151859,False,False,False,,,,,False,False,False
ENSG00000184100,2553,False,,,,,0.0006405468203437518,False,False,False,,,,,False,False,False
ENSG00000231304,2554,False,,,,,0.000638629724834852,False,False,False,,,,,False,False,False
ENSG00000176988,2555,False,,,,,0.0006372272950274473,False,False,False,,,,,False,False,False
ENSG00000258886,2556,False,,,,,0.0006353567138464573,False,False,False,,,,,False,False,False
ENSG00000207248,2557,False,,,,,0.0006347272085163873,False,False,False,,,,,False,False,False
ENSG00000268785,2558,False,,,,,0.0006312420310189849,False,False,False,,,,,False,False,False
ENSG00000173908,2559,False,,,,,0.0006306940530823061,False,False,False,,,,,False,False,False
ENSG00000267676,2560,False,,,,,0.0006299061936047389,False,False,False,,,,,False,False,False
ENSG00000227939,2561,False,,,,,0.0006290820815746489,False,False,False,,,,,False,False,False
ENSG00000213950,2562,False,,,,,0.0006277579567705867,False,False,False,,,,,False,False,False
ENSG00000177476,2563,False,,,,,0.0006275001506582178,False,False,False,,,,,False,False,False
ENSG00000236148,2564,False,,,,,0.0006266838597265235,False,False,False,,,,,False,False,False
ENSG00000227177,2565,False,,,,,0.0006253853321750624,False,False,False,,,,,False,False,False
ENSG00000232333,2566,False,,,,,0.0006251150359436803,False,False,False,,,,,False,False,False
ENSG00000239198,2567,False,,,,,0.0006245461526430181,False,False,False,,,,,False,False,False
ENSG00000172478,2568,False,,,,,0.0006239866851905098,False,False,False,,,,,False,False,False
ENSG00000241278,2569,False,,,,,0.0006220052422701547,False,False,False,,,,,False,False,False
ENSG00000267402,2570,False,,,,,0.0006208633447343686,False,False,False,,,,,False,False,False
ENSG00000233158,2571,False,,,,,0.0006181122473761076,False,False,False,,,,,False,False,False
ENSG00000172362,2572,False,,,,,0.0006171284637532587,False,False,False,,,,,False,False,False
ENSG00000232044,2573,False,,,,,0.0006167779014254134,False,False,False,,,,,False,False,False
ENSG00000267185,2574,False,,,,,0.0006159278015809875,False,False,False,,,,,False,False,False
ENSG00000257488,2575,False,,,,,0.0006156289022633309,False,False,False,,,,,False,False,False
ENSG00000160349,2576,False,,,,,0.0006142840617426519,False,False,False,,,,,False,False,False
ENSG00000225770,2577,False,,,,,0.0006142836568894308,False,False,False,,,,,False,False,False
ENSG00000244321,2578,False,,,,,0.0006142087033325849,False,False,False,,,,,False,False,False
ENSG00000270441,2579,False,,,,,0.00061224120105666,False,False,False,,,,,False,False,False
ENSG00000282320,2580,False,,,,,0.0006095474853850591,False,False,False,,,,,False,False,False
ENSG00000237522,2581,False,,,,,0.000608894570420642,False,False,False,,,,,False,False,False
ENSG00000228382,2582,False,,,,,0.0006086215541909846,False,False,False,,,,,False,False,False
ENSG00000270670,2583,False,,,,,0.0006078960936926947,False,False,False,,,,,False,False,False
ENSG00000177822,2584,False,,,,,0.000606497649307568,False,False,False,,,,,False,False,False
ENSG00000142025,2585,False,,,,,0.00060559804849282,False,False,False,,,,,False,False,False
ENSG00000254656,2586,False,,,,,0.000604502666674293,False,False,False,,,,,False,False,False
ENSG00000254843,2587,False,,,,,0.0006037547556667084,False,False,False,,,,,False,False,False
ENSG00000259303,2588,False,,,,,0.000603178927456763,False,False,False,,,,,False,False,False
ENSG00000213309,2589,False,,,,,0.0006030473588313081,False,False,False,,,,,False,False,False
ENSG00000248476,2590,False,,,,,0.0006025035505174126,False,False,False,,,,,False,False,False
ENSG00000225093,2591,False,,,,,0.0006002693867864532,False,False,False,,,,,False,False,False
ENSG00000234911,2592,False,,,,,0.0005977474051369748,False,False,False,,,,,False,False,False
ENSG00000254271,2593,False,,,,,0.0005972488367762452,False,False,False,,,,,False,False,False
ENSG00000199325,2594,False,,,,,0.0005958934384014152,False,False,False,,,,,False,False,False
ENSG00000253431,2595,False,,,,,0.0005958559163634475,False,False,False,,,,,False,False,False
ENSG00000233072,2596,False,,,,,0.0005925863955080381,False,False,False,,,,,False,False,False
ENSG00000277452,2597,False,,,,,0.0005919498571374145,False,False,False,,,,,False,False,False
ENSG00000225535,2598,False,,,,,0.0005914861227213263,False,False,False,,,,,False,False,False
ENSG00000244588,2599,False,,,,,0.000590944637817376,False,False,False,,,,,False,False,False
ENSG00000230508,2600,False,,,,,0.0005899388685181964,False,False,False,,,,,False,False,False
ENSG00000242241,2601,False,,,,,0.0005874598211574781,False,False,False,,,,,False,False,False
ENSG00000207392,2602,False,,,,,0.0005872863265570779,False,False,False,,,,,False,False,False
ENSG00000233254,2603,False,,,,,0.0005820371739357075,False,False,False,,,,,False,False,False
ENSG00000239269,2604,False,,,,,0.0005800587080259207,False,False,False,,,,,False,False,False
ENSG00000225900,2605,False,,,,,0.0005792780142364479,False,False,False,,,,,False,False,False
ENSG00000264322,2606,False,,,,,0.0005791731455488666,False,False,False,,,,,False,False,False
ENSG00000285122,2607,False,,,,,0.0005788671026338047,False,False,False,,,,,False,False,False
ENSG00000125571,2608,False,,,,,0.0005786542111457501,False,False,False,,,,,False,False,False
ENSG00000242060,2609,False,,,,,0.0005777117460423808,False,False,False,,,,,False,False,False
ENSG00000204776,2610,False,,,,,0.0005762052912037353,False,False,False,,,,,False,False,False
ENSG00000239830,2611,False,,,,,0.0005756262391683027,False,False,False,,,,,False,False,False
ENSG00000278746,2612,False,,,,,0.0005752606887993486,False,False,False,,,,,False,False,False
ENSG00000212370,2613,False,,,,,0.0005714182643765475,False,False,False,,,,,False,False,False
ENSG00000210151,2614,False,,,,,0.0005704580997911376,False,False,False,,,,,False,False,False
ENSG00000206605,2615,False,,,,,0.0005698539385075127,False,False,False,,,,,False,False,False
ENSG00000232684,2616,False,,,,,0.0005694320932941072,False,False,False,,,,,False,False,False
ENSG00000228828,2617,False,,,,,0.0005691093844306584,False,False,False,,,,,False,False,False
ENSG00000204025,2618,False,,,,,0.0005678956548873465,False,False,False,,,,,False,False,False
ENSG00000213492,2619,False,,,,,0.0005662741922833248,False,False,False,,,,,False,False,False
ENSG00000251003,2620,False,,,,,0.0005652221325089433,False,False,False,,,,,False,False,False
ENSG00000211764,2621,False,,,,,0.000563149247409095,False,False,False,,,,,False,False,False
ENSG00000226562,2622,False,,,,,0.0005630905406746563,False,False,False,,,,,False,False,False
ENSG00000242320,2623,False,,,,,0.0005621580055601435,False,False,False,,,,,False,False,False
ENSG00000258016,2624,False,,,,,0.000559785134596497,False,False,False,,,,,False,False,False
ENSG00000228938,2625,False,,,,,0.0005594933456837491,False,False,False,,,,,False,False,False
ENSG00000244661,2626,False,,,,,0.0005588872252028888,False,False,False,,,,,False,False,False
ENSG00000235812,2627,False,,,,,0.000558657387096256,False,False,False,,,,,False,False,False
ENSG00000261097,2628,False,,,,,0.000557725487474678,False,False,False,,,,,False,False,False
ENSG00000165204,2629,False,,,,,0.0005574164218091262,False,False,False,,,,,False,False,False
ENSG00000264041,2630,False,,,,,0.0005573203948182934,False,False,False,,,,,False,False,False
ENSG00000250170,2631,False,,,,,0.0005568421870900584,False,False,False,,,,,False,False,False
ENSG00000179796,2632,False,,,,,0.000556783957240918,False,False,False,,,,,False,False,False
ENSG00000262117,2633,False,,,,,0.0005556649334692658,False,False,False,,,,,False,False,False
ENSG00000226604,2634,False,,,,,0.0005552333239366344,False,False,False,,,,,False,False,False
ENSG00000253421,2635,False,,,,,0.0005540495109421724,False,False,False,,,,,False,False,False
ENSG00000162947,2636,False,,,,,0.0005533476924091676,False,False,False,,,,,False,False,False
ENSG00000234264,2637,False,,,,,0.0005531709022753697,False,False,False,,,,,False,False,False
ENSG00000236581,2638,False,,,,,0.0005527439453732742,False,False,False,,,,,False,False,False
ENSG00000146857,2639,False,,,,,0.0005522799376475142,False,False,False,,,,,False,False,False
ENSG00000148136,2640,False,,,,,0.0005505646808352698,False,False,False,,,,,False,False,False
ENSG00000250474,2641,False,,,,,0.0005504093213536604,False,False,False,,,,,False,False,False
ENSG00000239910,2642,False,,,,,0.0005503663876887879,False,False,False,,,,,False,False,False
ENSG00000213713,2643,False,,,,,0.0005487964522568399,False,False,False,,,,,False,False,False
ENSG00000236296,2644,False,,,,,0.0005485248730450484,False,False,False,,,,,False,False,False
ENSG00000267023,2645,False,,,,,0.0005477561444513679,False,False,False,,,,,False,False,False
ENSG00000127589,2646,False,,,,,0.0005456429468456543,False,False,False,,,,,False,False,False
ENSG00000183733,2647,False,,,,,0.000545214826719842,False,False,False,,,,,False,False,False
ENSG00000232685,2648,False,,,,,0.00054453642505958,False,False,False,,,,,False,False,False
ENSG00000254114,2649,False,,,,,0.0005444753044800872,False,False,False,,,,,False,False,False
ENSG00000219163,2650,False,,,,,0.0005440455839130347,False,False,False,,,,,False,False,False
ENSG00000240270,2651,False,,,,,0.0005430047894652183,False,False,False,,,,,False,False,False
ENSG00000234772,2652,False,,,,,0.0005426562648291435,False,False,False,,,,,False,False,False
ENSG00000242142,2653,False,,,,,0.0005425720181966101,False,False,False,,,,,False,False,False
ENSG00000196205,2654,False,,,,,0.0005425165657825039,False,False,False,,,,,False,False,False
ENSG00000238263,2655,False,,,,,0.0005414662081978889,False,False,False,,,,,False,False,False
ENSG00000226478,2656,False,,,,,0.0005412973167703657,False,False,False,,,,,False,False,False
ENSG00000255582,2657,False,,,,,0.0005407564814170999,False,False,False,,,,,False,False,False
ENSG00000275014,2658,False,,,,,0.0005404037889469584,False,False,False,,,,,False,False,False
ENSG00000260286,2659,False,,,,,0.0005398602438665073,False,False,False,,,,,False,False,False
ENSG00000229557,2660,False,,,,,0.0005398445755859345,False,False,False,,,,,False,False,False
ENSG00000271710,2661,False,,,,,0.0005394573194073102,False,False,False,,,,,False,False,False
ENSG00000231035,2662,False,,,,,0.0005391370231059178,False,False,False,,,,,False,False,False
ENSG00000239201,2663,False,,,,,0.0005387391917351323,False,False,False,,,,,False,False,False
ENSG00000198881,2664,False,,,,,0.0005382736922764708,False,False,False,,,,,False,False,False
ENSG00000182000,2665,False,,,,,0.0005378935016909346,False,False,False,,,,,False,False,False
ENSG00000229948,2666,False,,,,,0.0005342132906761963,False,False,False,,,,,False,False,False
ENSG00000237670,2667,False,,,,,0.0005340859258788047,False,False,False,,,,,False,False,False
ENSG00000211693,2668,False,,,,,0.0005311563057716839,False,False,False,,,,,False,False,False
ENSG00000241429,2669,False,,,,,0.0005306806437208587,False,False,False,,,,,False,False,False
ENSG00000227071,2670,False,,,,,0.0005301345218417003,False,False,False,,,,,False,False,False
ENSG00000283361,2671,False,,,,,0.0005285951397505081,False,False,False,,,,,False,False,False
ENSG00000228415,2672,False,,,,,0.0005280612306947462,False,False,False,,,,,False,False,False
ENSG00000258872,2673,False,,,,,0.0005276208931694605,False,False,False,,,,,False,False,False
ENSG00000286733,2674,False,,,,,0.0005256972705854585,False,False,False,,,,,False,False,False
ENSG00000248449,2675,False,,,,,0.0005253354928487042,False,False,False,,,,,False,False,False
ENSG00000259125,2676,False,,,,,0.0005243242235772403,False,False,False,,,,,False,False,False
ENSG00000186766,2677,False,,,,,0.0005241553337937515,False,False,False,,,,,False,False,False
ENSG00000225215,2678,False,,,,,0.0005235150051486101,False,False,False,,,,,False,False,False
ENSG00000233750,2679,False,,,,,0.0005224247560588422,False,False,False,,,,,False,False,False
ENSG00000214629,2680,False,,,,,0.0005198264649655911,False,False,False,,,,,False,False,False
ENSG00000251056,2681,False,,,,,0.000519676069095478,False,False,False,,,,,False,False,False
ENSG00000262759,2682,False,,,,,0.0005193879102365823,False,False,False,,,,,False,False,False
ENSG00000250290,2683,False,,,,,0.0005172122508549742,False,False,False,,,,,False,False,False
ENSG00000257818,2684,False,,,,,0.0005167075015938114,False,False,False,,,,,False,False,False
ENSG00000259781,2685,False,,,,,0.0005154936601914626,False,False,False,,,,,False,False,False
ENSG00000230601,2686,False,,,,,0.0005154658855593039,False,False,False,,,,,False,False,False
ENSG00000231167,2687,False,,,,,0.0005152109206506657,False,False,False,,,,,False,False,False
ENSG00000206633,2688,False,,,,,0.0005143182581646389,False,False,False,,,,,False,False,False
ENSG00000183199,2689,False,,,,,0.0005136569215841307,False,False,False,,,,,False,False,False
ENSG00000188992,2690,False,,,,,0.0005128557934213606,False,False,False,,,,,False,False,False
ENSG00000176294,2691,False,,,,,0.0005113540763315235,False,False,False,,,,,False,False,False
ENSG00000205482,2692,False,,,,,0.0005103811202676828,False,False,False,,,,,False,False,False
ENSG00000256826,2693,False,,,,,0.0005102811454733232,False,False,False,,,,,False,False,False
ENSG00000255725,2694,False,,,,,0.0005090973697105127,False,False,False,,,,,False,False,False
ENSG00000239122,2695,False,,,,,0.0005086957208638599,False,False,False,,,,,False,False,False
ENSG00000243370,2696,False,,,,,0.0005067168455107692,False,False,False,,,,,False,False,False
ENSG00000089116,2697,False,,,,,0.0005062921264663067,False,False,False,,,,,False,False,False
ENSG00000224476,2698,False,,,,,0.000505695139048861,False,False,False,,,,,False,False,False
ENSG00000092345,2699,False,,,,,0.0005050251729928455,False,False,False,,,,,False,False,False
ENSG00000225025,2700,False,,,,,0.0005048413073977062,False,False,False,,,,,False,False,False
ENSG00000228492,2701,False,,,,,0.0005045620066351064,False,False,False,,,,,False,False,False
ENSG00000226948,2702,False,,,,,0.0005041853159046474,False,False,False,,,,,False,False,False
ENSG00000229992,2703,False,,,,,0.0005039037702748257,False,False,False,,,,,False,False,False
ENSG00000164438,2704,False,,,,,0.0005031248940827424,False,False,False,,,,,False,False,False
ENSG00000222112,2705,False,,,,,0.0005029245020185136,False,False,False,,,,,False,False,False
ENSG00000235777,2706,False,,,,,0.000501964966725127,False,False,False,,,,,False,False,False
ENSG00000242876,2707,False,,,,,0.0005013717595125388,False,False,False,,,,,False,False,False
ENSG00000137634,2708,False,,,,,0.0005008625069449943,False,False,False,,,,,False,False,False
ENSG00000239221,2709,False,,,,,0.0005008232821616117,False,False,False,,,,,False,False,False
ENSG00000135824,2710,False,,,,,0.0005006787749884218,False,False,False,,,,,False,False,False
ENSG00000186038,2711,False,,,,,0.0004999354716002655,False,False,False,,,,,False,False,False
ENSG00000260576,2712,False,,,,,0.0004986513415519871,False,False,False,,,,,False,False,False
ENSG00000267057,2713,False,,,,,0.0004977657546612554,False,False,False,,,,,False,False,False
ENSG00000230204,2714,False,,,,,0.0004972890165928672,False,False,False,,,,,False,False,False
ENSG00000201492,2715,False,,,,,0.0004971622216589484,False,False,False,,,,,False,False,False
ENSG00000199377,2716,False,,,,,0.0004958896423419393,False,False,False,,,,,False,False,False
ENSG00000244485,2717,False,,,,,0.0004953558991806201,False,False,False,,,,,False,False,False
ENSG00000207205,2718,False,,,,,0.0004949749564099656,False,False,False,,,,,False,False,False
ENSG00000224680,2719,False,,,,,0.0004949092435624065,False,False,False,,,,,False,False,False
ENSG00000259512,2720,False,,,,,0.0004942398864676389,False,False,False,,,,,False,False,False
ENSG00000200183,2721,False,,,,,0.0004937145669069886,False,False,False,,,,,False,False,False
ENSG00000243404,2722,False,,,,,0.0004911265603981729,False,False,False,,,,,False,False,False
ENSG00000213916,2723,False,,,,,0.0004906745209576028,False,False,False,,,,,False,False,False
ENSG00000252361,2724,False,,,,,0.0004904481254917022,False,False,False,,,,,False,False,False
ENSG00000144820,2725,False,,,,,0.0004904199708501049,False,False,False,,,,,False,False,False
ENSG00000281392,2726,False,,,,,0.0004897756706653803,False,False,False,,,,,False,False,False
ENSG00000264448,2727,False,,,,,0.0004895208659080537,False,False,False,,,,,False,False,False
ENSG00000213130,2728,False,,,,,0.0004893328623421679,False,False,False,,,,,False,False,False
ENSG00000270479,2729,False,,,,,0.0004889304105696342,False,False,False,,,,,False,False,False
ENSG00000259535,2730,False,,,,,0.00048823747737124874,False,False,False,,,,,False,False,False
ENSG00000228723,2731,False,,,,,0.0004853820650495684,False,False,False,,,,,False,False,False
ENSG00000200403,2732,False,,,,,0.0004851312760944715,False,False,False,,,,,False,False,False
ENSG00000221102,2733,False,,,,,0.00048481592723806984,False,False,False,,,,,False,False,False
ENSG00000225231,2734,False,,,,,0.00048398913539370085,False,False,False,,,,,False,False,False
ENSG00000225712,2735,False,,,,,0.0004834888072156948,False,False,False,,,,,False,False,False
ENSG00000144410,2736,False,,,,,0.00048011559588944877,False,False,False,,,,,False,False,False
ENSG00000259660,2737,False,,,,,0.00047936702144940765,False,False,False,,,,,False,False,False
ENSG00000232373,2738,False,,,,,0.00047936525228905276,False,False,False,,,,,False,False,False
ENSG00000259374,2739,False,,,,,0.00047817264966405575,False,False,False,,,,,False,False,False
ENSG00000270264,2740,False,,,,,0.0004771813425073378,False,False,False,,,,,False,False,False
ENSG00000105988,2741,False,,,,,0.00047313328350739517,False,False,False,,,,,False,False,False
ENSG00000234527,2742,False,,,,,0.00047299591115081065,False,False,False,,,,,False,False,False
ENSG00000149435,2743,False,,,,,0.00047268555903111207,False,False,False,,,,,False,False,False
ENSG00000203908,2744,False,,,,,0.00047238086893993097,False,False,False,,,,,False,False,False
ENSG00000179571,2745,False,,,,,0.0004723561726739887,False,False,False,,,,,False,False,False
ENSG00000263955,2746,False,,,,,0.00047085591160291274,False,False,False,,,,,False,False,False
ENSG00000128438,2747,False,,,,,0.0004704873171954164,False,False,False,,,,,False,False,False
ENSG00000183535,2748,False,,,,,0.00046693293211436403,False,False,False,,,,,False,False,False
ENSG00000179055,2749,False,,,,,0.00046644458942049483,False,False,False,,,,,False,False,False
ENSG00000233690,2750,False,,,,,0.0004664437482140077,False,False,False,,,,,False,False,False
ENSG00000234176,2751,False,,,,,0.0004632196285613426,False,False,False,,,,,False,False,False
ENSG00000250432,2752,False,,,,,0.00046313986264204677,False,False,False,,,,,False,False,False
ENSG00000109851,2753,False,,,,,0.0004628836695661964,False,False,False,,,,,False,False,False
ENSG00000221971,2754,False,,,,,0.00046238253359608453,False,False,False,,,,,False,False,False
ENSG00000228499,2755,False,,,,,0.00046046176550325915,False,False,False,,,,,False,False,False
ENSG00000150783,2756,False,,,,,0.00046024353457991017,False,False,False,,,,,False,False,False
ENSG00000226677,2757,False,,,,,0.0004601468600976808,False,False,False,,,,,False,False,False
ENSG00000217026,2758,False,,,,,0.0004601264100953739,False,False,False,,,,,False,False,False
ENSG00000207208,2759,False,,,,,0.00045890672959940484,False,False,False,,,,,False,False,False
ENSG00000226516,2760,False,,,,,0.0004586571815219408,False,False,False,,,,,False,False,False
ENSG00000241735,2761,False,,,,,0.0004565065190147631,False,False,False,,,,,False,False,False
ENSG00000254791,2762,False,,,,,0.000454422732723951,False,False,False,,,,,False,False,False
ENSG00000211771,2763,False,,,,,0.00045406189084449373,False,False,False,,,,,False,False,False
ENSG00000248568,2764,False,,,,,0.0004536035878372705,False,False,False,,,,,False,False,False
ENSG00000236493,2765,False,,,,,0.0004531977563832976,False,False,False,,,,,False,False,False
ENSG00000177590,2766,False,,,,,0.0004531709902108599,False,False,False,,,,,False,False,False
ENSG00000225014,2767,False,,,,,0.00045177061388550503,False,False,False,,,,,False,False,False
ENSG00000226701,2768,False,,,,,0.0004479880116992502,False,False,False,,,,,False,False,False
ENSG00000165682,2769,False,,,,,0.0004477599755253135,False,False,False,,,,,False,False,False
ENSG00000225110,2770,False,,,,,0.0004476384280481995,False,False,False,,,,,False,False,False
ENSG00000234925,2771,False,,,,,0.0004475879639807926,False,False,False,,,,,False,False,False
ENSG00000200683,2772,False,,,,,0.00044703812316549253,False,False,False,,,,,False,False,False
ENSG00000181616,2773,False,,,,,0.0004466503973192349,False,False,False,,,,,False,False,False
ENSG00000236539,2774,False,,,,,0.0004465768502987911,False,False,False,,,,,False,False,False
ENSG00000224177,2775,False,,,,,0.0004450224415376792,False,False,False,,,,,False,False,False
ENSG00000258876,2776,False,,,,,0.00044439751255945334,False,False,False,,,,,False,False,False
ENSG00000230399,2777,False,,,,,0.0004416260887751275,False,False,False,,,,,False,False,False
ENSG00000240718,2778,False,,,,,0.000441086019378486,False,False,False,,,,,False,False,False
ENSG00000214465,2779,False,,,,,0.0004399331599403015,False,False,False,,,,,False,False,False
ENSG00000249616,2780,False,,,,,0.0004391266437389031,False,False,False,,,,,False,False,False
ENSG00000184385,2781,False,,,,,0.0004386194082639907,False,False,False,,,,,False,False,False
ENSG00000006659,2782,False,,,,,0.0004380516951669711,False,False,False,,,,,False,False,False
ENSG00000201367,2783,False,,,,,0.0004380473067655168,False,False,False,,,,,False,False,False
ENSG00000183560,2784,False,,,,,0.00043773731212889196,False,False,False,,,,,False,False,False
ENSG00000260220,2785,False,,,,,0.00043531849920602273,False,False,False,,,,,False,False,False
ENSG00000272533,2786,False,,,,,0.0004353013033356334,False,False,False,,,,,False,False,False
ENSG00000244585,2787,False,,,,,0.0004346462363826968,False,False,False,,,,,False,False,False
ENSG00000233080,2788,False,,,,,0.0004328603682106647,False,False,False,,,,,False,False,False
ENSG00000234882,2789,False,,,,,0.00043127570999715136,False,False,False,,,,,False,False,False
ENSG00000240489,2790,False,,,,,0.00043011919849219514,False,False,False,,,,,False,False,False
ENSG00000242285,2791,False,,,,,0.0004297155670946295,False,False,False,,,,,False,False,False
ENSG00000212163,2792,False,,,,,0.00042942087954482,False,False,False,,,,,False,False,False
ENSG00000242085,2793,False,,,,,0.00042718144448293234,False,False,False,,,,,False,False,False
ENSG00000199874,2794,False,,,,,0.0004271112419079669,False,False,False,,,,,False,False,False
ENSG00000248698,2795,False,,,,,0.0004270922847476873,False,False,False,,,,,False,False,False
ENSG00000236646,2796,False,,,,,0.0004270430350468758,False,False,False,,,,,False,False,False
ENSG00000255303,2797,False,,,,,0.00042669982488016266,False,False,False,,,,,False,False,False
ENSG00000166569,2798,False,,,,,0.00042537540611915884,False,False,False,,,,,False,False,False
ENSG00000229419,2799,False,,,,,0.00042408265106959396,False,False,False,,,,,False,False,False
ENSG00000222607,2800,False,,,,,0.00042338280564826157,False,False,False,,,,,False,False,False
ENSG00000230663,2801,False,,,,,0.00042122592284814025,False,False,False,,,,,False,False,False
ENSG00000225137,2802,False,,,,,0.0004206914631158325,False,False,False,,,,,False,False,False
ENSG00000214761,2803,False,,,,,0.00042000720357786503,False,False,False,,,,,False,False,False
ENSG00000233380,2804,False,,,,,0.00041970220941093644,False,False,False,,,,,False,False,False
ENSG00000228807,2805,False,,,,,0.000419388968264078,False,False,False,,,,,False,False,False
ENSG00000174970,2806,False,,,,,0.00041770421228134845,False,False,False,,,,,False,False,False
ENSG00000228502,2807,False,,,,,0.00041687723480667623,False,False,False,,,,,False,False,False
ENSG00000242067,2808,False,,,,,0.0004164356381325545,False,False,False,,,,,False,False,False
ENSG00000204173,2809,False,,,,,0.00041586088294406903,False,False,False,,,,,False,False,False
ENSG00000169575,2810,False,,,,,0.0004150953561772968,False,False,False,,,,,False,False,False
ENSG00000261340,2811,False,,,,,0.0004147031119141533,False,False,False,,,,,False,False,False
ENSG00000244301,2812,False,,,,,0.0004131052748571636,False,False,False,,,,,False,False,False
ENSG00000232422,2813,False,,,,,0.000412859433093348,False,False,False,,,,,False,False,False
ENSG00000240138,2814,False,,,,,0.0004128254776875024,False,False,False,,,,,False,False,False
ENSG00000255763,2815,False,,,,,0.0004126227210060356,False,False,False,,,,,False,False,False
ENSG00000227887,2816,False,,,,,0.00041160622812485035,False,False,False,,,,,False,False,False
ENSG00000232837,2817,False,,,,,0.0004114002747244016,False,False,False,,,,,False,False,False
ENSG00000266952,2818,False,,,,,0.00040887277828674783,False,False,False,,,,,False,False,False
ENSG00000261645,2819,False,,,,,0.000406675778264624,False,False,False,,,,,False,False,False
ENSG00000232724,2820,False,,,,,0.0004046347138003641,False,False,False,,,,,False,False,False
ENSG00000216854,2821,False,,,,,0.00040432619779779165,False,False,False,,,,,False,False,False
ENSG00000239440,2822,False,,,,,0.00040159303412082195,False,False,False,,,,,False,False,False
ENSG00000186306,2823,False,,,,,0.00040131670483078714,False,False,False,,,,,False,False,False
ENSG00000237827,2824,False,,,,,0.0004006231784888182,False,False,False,,,,,False,False,False
ENSG00000162399,2825,False,,,,,0.00039922680928384266,False,False,False,,,,,False,False,False
ENSG00000182814,2826,False,,,,,0.0003990147683602642,False,False,False,,,,,False,False,False
ENSG00000224358,2827,False,,,,,0.0003974317505585601,False,False,False,,,,,False,False,False
ENSG00000258583,2828,False,,,,,0.00039679299778963496,False,False,False,,,,,False,False,False
ENSG00000254884,2829,False,,,,,0.0003967167571620315,False,False,False,,,,,False,False,False
ENSG00000279636,2830,False,,,,,0.0003930281810713156,False,False,False,,,,,False,False,False
ENSG00000214326,2831,False,,,,,0.00039171054111976816,False,False,False,,,,,False,False,False
ENSG00000202415,2832,False,,,,,0.00039023243403623297,False,False,False,,,,,False,False,False
